"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
AGNCM,AGNC Investment Corp. - Deposit,Real Estate,United States,1070747141,278000000,110200000,896400000,862800000,486500000,587200000,278000000,110200000,896400000,862800000,486500000,587200000,15.552,15.552,4.65495,0,4.65495,2.71105,4.65495,107.72644,0.92878,0,0,0,0,0.54073,0.24722,0,5.521,25.55,0.21609,1.36608,477832000,3030000128,6.34114,50,52408913920,9136222208,60600002.56,-0.47784,-0.75,-0.47784,-0.47784,-0.47784,-0.47784,-0.47784,0.57216,-0.47784,0.57216,1,1,1478800000,455857142.9,35.44016,114.96785,75.204,8.52821,7.57177,8.04999,2.83725,USD,1,0.43,0.43,0.43,0.43,25.55,21.6,25.93,24.82024,2.94018,18.28704,-1.46548,1.82448,36.88376,1.13515,1.15279,0.07715,0.09345,0,0,0.19024,0.22647,1.15397,0.0953,0.01,0.21836,0.68616,None
AGNCN,AGNC Investment Corp. - Deposit,Real Estate,United States,1274164017,278000000,110200000,896400000,862800000,486500000,587200000,278000000,110200000,896400000,862800000,486500000,587200000,15.534,15.534,4.72016,0,4.72016,2.65589,4.72016,107.60776,0.92878,0,0,0,0,0.54073,0.30057,0,5.521,26.05,0.21194,1.38521,477832000,3030000128,6.34114,50,52351176704,8950333440,60600002.56,-0.47784,-0.75,-0.47784,-0.47784,-0.47784,-0.47784,-0.47784,0.57216,-0.47784,0.57216,1,1,1478800000,455857142.9,35.40112,114.84119,75.12116,8.52821,7.57177,8.04999,2.83725,USD,1,0.438,0.438,0.438,0.438,26.05,22.39,26.29,25.32304,2.87073,16.34658,-0.91289,1.87692,43.71987,1.13515,1.15279,0.07715,0.09345,0,0,0.19024,0.22647,1.15397,0.0953,0.01,0.21836,0.68616,None
AGNCO,AGNC Investment Corp. - Deposit,Real Estate,United States,46723752855,278000000,110200000,896400000,862800000,486500000,587200000,278000000,110200000,896400000,862800000,486500000,587200000,15.457,15.457,4.60062,0,4.60062,88.70696,4.60062,107.06829,0.92878,0,0,0,0,0.54073,0.30114,0,5.521,25.38,0.21753,1.35013,100000000,3030000128,30.3,50,52088725504,52088725504,60600002.56,-0.47784,-0.75,-0.47784,-0.47784,-0.47784,-0.47784,-0.47784,0.57216,-0.47784,0.57216,1,1,1478800000,455857142.9,35.22364,114.26546,74.74455,8.52821,7.57177,8.04999,2.83725,USD,1,0.406,0.406,0.406,0.406,25.38,21.37,25.5307,24.45423,3.78572,18.76462,-0.59027,1.92756,51.29178,1.13515,1.15279,0.07715,0.09345,0,0,0.19024,0.22647,1.15397,0.0953,0.01,0.21836,0.68616,None
AGNCP,AGNC Investment Corp. - Deposit,Real Estate,United States,2.16044E+12,278000000,110200000,896400000,862800000,486500000,587200000,278000000,110200000,896400000,862800000,486500000,587200000,15.332,15.332,13.18401,0,13.18401,1.90327,13.18401,106.20515,0.92878,0,0,0,0,0.54073,0.01,0,0,25.01,0,1000,331000000,3030000128,9.15408,50,51668803584,6414018560,60600002.56,-0.47784,-0.75,-0.47784,-0.47784,-0.47784,-0.47784,-0.47784,0.57216,-0.47784,0.57216,1,1,1478800000,455857142.9,34.93968,113.34429,74.14199,8.52821,7.57177,8.04999,2.83725,USD,1,0.383,0.383,0.383,0.383,25.01,20.46,25.15,23.645,5.77289,22.23851,-0.55666,1.9403,53.35944,1.13515,1.15279,0.07715,0.09345,0,0,0.19024,0.22647,1.15397,0.0953,0.01,0.21836,0.68616,None
AGR,"Avangrid, Inc.",Utilities,United States,4339305.819,6321400000,591400000,1782400000,239866666.7,415633333.3,4051900000,6321400000,591400000,1782400000,239866666.7,415633333.3,4051900000,4.031,4.031,24.16514,21.59016,23.52139,2.50946,23.52139,13.84,0.10389,0.23361,2.5,0.80772,6.25,0.55314,0.14917,2.44,2.18,52.53,0.0415,1.07056,309491008,675000000,2.181,7000,26188949504,16303986688,96428.57143,0.392,-0.75,0.00925,0.00925,0.00925,0.00925,0.29631,2.53156,0.29631,2.53156,2.62,2.62,1465400000,253857142.9,17.87154,103.16412,60.51783,1.32365,1.37492,1.34929,1.16159,USD,1,0.44,0.44,0.44,0.44,52.53,40.65,56.2,48.22543,8.92593,29.22509,-6.53025,1.52797,12.72613,1.78671,1.7601,0.57,0.4706,0.34166,0.35072,0.94234,0.91022,1.78341,0.5303,0.35619,0.93628,1.35984,None
AGRO,Adecoagro S.A.,Consumer Defensive,Luxembourg,17457162586,840688000,-2389200,227410400,25394266.67,11502533.33,534049200,840688000,-2389200,227410400,25394266.67,11502533.33,534049200,2.381,2.381,3543.3333,-70.86666,18079503.15,1.52198,18079503.15,6.247,0.0005,-0.00316,0,1.13627,12.03125,0.65899,0.71914,-0.15,0.003,10.21,0.00029,1.34796,117086000,412000,0.00352,10000000,1947222016,1244624256,0.0412,3.928,-0.75,0.69691,0.69691,0.69691,0.69691,3.12023,16.65114,3.12023,16.65114,1,1,267971400,87443666.67,7.26653,22.2683,14.76742,1.51995,1.66786,1.59391,1.2625,USD,1,0,0,0,0,10.21,4.09,10.88,7.88007,29.56733,149.63325,-6.15809,1.80265,34.31388,1.69602,1.62678,2.03503,1.23751,0.92664,0.58312,2.09316,1.91419,1.6714,1.64627,0.76488,2.01367,1.84253,None
AHH,"Armada Hoffler Properties, Inc.",Real Estate,United States,213969286.4,319273666.7,25658733.33,97685533.33,6268266.667,15963500,208479600,319273666.7,25658733.33,97685533.33,6268266.667,15963500,208479600,5.755,5.755,34.92106,44.23333,37.24912,2.08617,37.24912,23.87,0.07599,0.20479,2.5,0.402,6.25,0.30908,0.85984,0.3,0.38,13.02,0.02919,2.22614,60310800,21803000,0.36151,158,2207744256,800324352,137993.6709,-0.324,-0.75,0.08785,0.08785,0.08785,0.08785,-0.22104,0.82896,-0.22104,0.82896,7.51,7.51,77583866.67,22569933.33,28.45623,97.81793,63.13708,3.22215,3.28086,3.2515,1.80319,USD,1,0.15,0.11,0.11,0.22,13.02,8.2,14.38,12.17558,6.93536,58.78049,-9.45758,1.55987,14.4056,1.62004,1.64189,1.47965,1.88369,0.3947,0.521,7.12571,10.92819,1.64097,1.69167,0.46785,9.03695,5.33896,None
AIF,Apollo Tactical Income Fund Inc,Financial Services,United States,179659258.9,24697597.53,12879044.07,5336488.8,10558076.6,11718560.33,15017043.17,24697597.53,12879044.07,5336488.8,10558076.6,11718560.33,15017043.17,15.073,15.073,31.94969,14.37736,27.5566,10.11242,55.11321,28.03766,0.31666,0,0,0,0,0.19095,0.56719,1.06,0.477,15.22,0.03134,0.93692,14464000,6902701,0.47723,10000000,328561056,220431360,0.69027,2.293,-0.75,-0.21039,-0.21039,-0.21039,-0.21039,1.66715,9.38576,1.66715,9.38576,1,1,24087623.87,3008692,13.64024,109.20395,61.4221,0.60373,0.5782,0.59097,0.76874,USD,1,0.079,0.078,0.076,0.076,15.22,12.03,15.42,14.58536,4.3512,26.51704,-1.29702,1.88201,44.43507,2.67654,2.74779,0,0,0.02161,0.03987,0.15116,0.13644,2.72216,0.01,0.04074,0.1538,1.43798,None
AINV,Apollo Investment Corporation -,Financial Services,United States,1.54354E+11,240739666.7,44103533.33,52700466.67,36102200,40102866.67,146720066.7,240739666.7,44103533.33,52700466.67,36102200,40102866.67,146720066.7,10.786,10.786,8.32748,9.95804,8.73512,4.28741,17.47025,58.29403,0.51608,0.22346,1,3.02803,4.375,1.91968,0.35703,1.43,1.71,14.07,0.12154,0.90533,65259200,111861000,1.7141,10000000,2337757696,929291008,11.1861,0.27216,-0.75,0.27216,0.27216,0.27216,0.27216,0.27216,2.4108,0.27216,2.4108,3.3,3.3,-275900857.1,149006285.7,630123.7743,15.68899,315069.7317,1.41933,1.52411,1.47172,1.21314,USD,1,0.36,0.36,0.36,0.45,0.35549,7.33,15.27,12.91759,8.92124,91.95089,-7.85855,1.69773,23.94508,1.76784,1.65863,0.21148,0.05287,2.66766,2.65059,1.75451,1.98991,1.72324,0.14218,2.66913,1.88221,1.80272,None
AIRC,Apartment Income REIT Corp.,Real Estate,United States,3.4066E+11,768716866.7,180769600,183782000,10355533.33,95562566.67,476249433.3,768716866.7,180769600,183782000,10355533.33,95562566.67,476249433.3,16.275,16.275,76.4416,0,76.4416,10.28974,76.4416,28.835,-0.03879,0.21348,1,0.05636,1,0.14255,0.93244,0,0,45.96,0,1000,156826000,-34975000,-0.22302,900,11553818624,7304955392,-38861.11111,11.394,-0.75,-0.56859,-0.56859,-0.56859,-0.56859,8.40335,43.06676,8.40335,43.06676,1,1,328111333.3,57334600,35.2131,201.51564,118.36437,3.27337,3.48499,3.37918,1.83825,USD,1,0.43,0.43,0,0,40.67411,35.99,47.48,42.07982,9.22099,27.70214,-3.20135,1.73542,27.31686,1.34324,1.31359,2.56154,1.54963,5187.61538,5187.61538,0.86335,0.63601,1.33842,2.06559,5187.62538,0.75968,1.04905,None
AKO.A,Embotelladora Andina S.A.,Consumer Defensive,Chile,18839.62341,2417058987,184980010.5,669457709.9,54150167.49,119565089,1543258348,2417058987,184980010.5,669457709.9,54150167.49,119565089,1543258348,0,1.27987,12.9979,0,12.9979,1.26761,12.9979,16.51968,0.0682,0.19075,2.5,0.49009,6.25,0.35429,0.00215,0,0.954,12.52,0.0762,1.64413,157762000,0,0,10000000,1975177344,1956248704,0,-0.122,-0.75,-0.03258,-0.03258,-0.03258,-0.03258,-0.09964,0.95036,-0.09964,0.95036,1,1,370464728.9,79975262.08,5.33162,24.69735,15.01449,1.78566,1.86487,1.82526,1.35102,CLP,0.0014,0.195,0.191,0.189,0.199,10.35849,10.02,15.06,13.22124,-11.96387,24.9501,-16.86587,0.99206,0.99306,1.58296,1.55145,0.08765,0.20841,0.77458,0.8516,1.69862,2.40228,1.5772,0.15803,0.82309,2.06045,1.81883,None
AKO.B,Embotelladora Andina S.A.,Consumer Defensive,Chile,24.89502,2417058987,184980010.5,669457709.9,54150167.49,119565089,1543258348,2417058987,184980010.5,669457709.9,54150167.49,119565089,1543258348,0,1.20627,15.4088,11.76,14.4966,1.50273,14.4966,15.56967,0.0682,0.19075,2.5,0.49009,6.25,0.35429,0.02255,1.25,0.954,11.8,0.08085,1.94909,157762000,0,0,10000000,1861588864,2319101440,0,-0.122,-0.75,-0.03258,-0.03258,-0.03258,-0.03258,-0.09964,0.95036,-0.09964,0.95036,1,1,370464728.9,79975262.08,5.02501,23.27706,14.15103,1.78566,1.86487,1.82526,1.35102,CLP,0.0014,0.214,0.21,0.208,0.219,-0.16901,11.8,17.36,15.13299,-22.02468,0,-32.02765,0,0.001,1.58296,1.55145,0.08765,0.20841,0.77458,0.8516,1.69862,2.40228,1.5772,0.15803,0.82309,2.06045,1.81883,None
ALB,Albemarle Corporation,Basic Materials,United States,801106596.4,3280723733,438733200,827246733.3,92412133.33,265572666.7,2053985233,3280723733,438733200,827246733.3,92412133.33,265572666.7,2053985233,6.667,6.667,49.85974,32.95464,45.63346,6.05771,45.63346,26.12,0.11314,0.33064,2.5,0.28056,2.5,0.29526,0.83333,5.07,3.351,168.56,0.01988,3.39366,116722000,364236992,3.12055,5900,21463091200,19501912064,61735.08339,-0.108,-0.75,-0.01441,-0.01441,-0.01441,-0.01441,-0.0846,0.9654,-0.0846,0.9654,1.64,1.64,711007800,211523266.7,30.18686,101.46917,65.82802,1.35214,1.06701,1.20958,1.09981,USD,1,0.39,0.385,0.385,0.385,142.30872,72.39,188.35,153.35577,9.91435,132.84984,-10.50703,1.65868,20.8242,1.78349,2.07281,0.0728,1.35708,0.06887,0.08688,1.43688,1.74242,1.93815,0.72494,0.08788,1.59965,1.7689,None
ALCO,"Alico, Inc.",Consumer Defensive,United States,63444.37126,101430066.7,23818466.67,35888800,6054666.667,14936566.67,68659433.33,101430066.7,23818466.67,35888800,6054666.667,14936566.67,68659433.33,3.752,3.752,8.5676,18.3908,11.0234,2.39085,11.0234,14.269,0.27828,0.2355,1,1.4948,2.5,0.97732,0.46025,1.74,3.735,31.99,0.11676,1.07824,7520940,28012000,3.72453,251,377720800,240670080,111601.5936,0.363,-0.75,0.15034,0.15034,0.15034,0.15034,0.30983,2.59917,0.30983,2.59917,1,1,17890466.67,12982200,21.11297,29.09528,25.10412,1.0933,0.9427,1.018,1.00896,USD,1,0.18,0.18,0.09,0.09,0.03027,26.55,34,30.63825,4.41198,20.48964,-5.91176,1.4604,9.70143,1.9688,2.09684,1.28135,0.63406,0.34165,0.12382,2.59761,2.57551,2.04282,0.9677,0.24273,2.59656,2.31969,None
ALE,"Allete, Inc.",Utilities,United States,10068895.96,1248753333,177093333.3,321746666.7,46953333.33,112023333.3,785250000,1248753333,177093333.3,321746666.7,46953333.33,112023333.3,785250000,4.947,4.947,22.49837,17.80103,21.32403,3.00434,21.32403,16.345,0.13345,0.35736,2.5,4.34995,30.07812,2.61685,0.75975,3.87,3.062,68.64,0.04461,1.54924,52188900,159700000,3.06004,1326,5920046592,3595293184,120437.4057,-0.219,-0.75,-0.00819,-0.00819,-0.00819,-0.00819,-0.1663,0.8837,-0.1663,0.8837,3.07,3.07,310100000,79073333.33,19.09077,74.8678,46.97928,1.42262,1.46812,1.44537,1.20224,USD,1,0.63,0.63,0.618,0.618,0.15946,49.91,72.6,65.01839,5.57013,37.52755,-5.45455,1.65095,20.24882,1.79391,1.81389,0.01297,0.03526,0.51547,0.53675,0.61722,0.57547,1.8139,0.03412,0.53611,0.60635,1.21012,None
ALEX,"Alexander & Baldwin, Inc.",Real Estate,United States,1304189417,397660000,-1100000,80173333.33,5660000,2280000,238916666.7,397660000,-1100000,80173333.33,5660000,2280000,238916666.7,6.448,6.448,151.25983,33.12069,121.72505,4.46772,121.72505,23.501,0.02985,0.00774,1,0.06731,1,0.0581,0.86024,0.58,0.127,18.75,0.00677,1.26581,72469696,9800000,0.13523,618,2009306496,1392142848,15857.60518,0.597,-0.75,0.5224,0.5224,0.5224,0.5224,0.57835,3.94175,0.57835,3.94175,2.2,2.2,116913333.3,19713333.33,17.18629,101.92627,59.55628,0.95317,0.83651,0.89484,0.94596,USD,1,0.15,0.15,0.19,0.19,16.68562,10.04,19.22,17.13124,9.44917,86.75299,-2.44537,1.8976,46.69096,2.13751,2.20478,10.4509,15.08976,1.37495,0.7315,1.65475,2.04789,2.18114,12.78033,1.06323,1.86132,2.02123,None
ALV,"Autoliv, Inc.",Consumer Cyclical,Sweden,2156017.781,7950853333,276606666.7,2208346667,135460000,206033333.3,5079600000,7950853333,276606666.7,2208346667,135460000,206033333.3,5079600000,1.342,1.342,34.52621,12.32907,28.97692,1.18181,28.97692,11.06,0.03428,0.08552,2.5,0.05264,1,0.0788,0.46635,8.6,3.071,106.39,0.02887,3.69739,87422400,268900000,3.07587,59940,10528864256,9269396480,4486.15282,1.093,-0.75,-0.17794,-0.17794,-0.17794,-0.17794,0.77526,4.92632,0.77526,4.92632,0.29,0.29,764740000,262666666.7,13.7679,40.08451,26.9262,2.27108,2.38743,2.32926,1.52619,USD,1,0.62,0.62,0.62,0.62,91.63837,60.6,107.94,94.15788,12.99107,75.56106,-5.3048,1.93452,52.41243,1.46301,1.42326,0.38142,0.79091,1.23338,1.25133,1.31413,1.36955,1.45314,0.59616,1.25235,1.35184,1.40249,None
ALX,"Alexander's, Inc.",Real Estate,United States,341372.36,212984000,48133933.33,53728000,16154866.67,32144400,133356000,212984000,48133933.33,53728000,16154866.67,32144400,133356000,10.313,10.313,25.13767,20.84243,24.06386,6.88368,24.06386,19.885,0.27462,0.56295,2.5,0.73961,2.5,0.63271,0.37664,13.01,10.787,270.49,0.03988,6.81341,5107290,55249000,10.81767,70,2074754816,1384892800,789271.4286,2.911,-0.75,-0.07793,-0.07793,-0.07793,-0.07793,2.16377,11.86884,2.16377,11.86884,1,1,93287333.33,37010600,22.24048,56.05839,39.14944,4.93369,5.80473,5.36921,2.31715,USD,1,4.5,4.5,4.5,4.5,238.50324,233.7,308.39,277.8608,-2.6527,15.7424,-12.28963,0.98514,0.98614,1.21285,1.17264,0,0,18.90602,12.63973,15.38711,14.49447,1.20275,0.01,15.78287,14.95079,8.07677,None
AM,Antero Midstream Corporation,Energy,United States,65636726.31,744634666.7,-151008733.3,237344533.3,84854333.33,-33077200,490989600,744634666.7,-151008733.3,237344533.3,84854333.33,-33077200,490989600,8.2,8.2,13.15068,11.42857,12.72016,4.81437,12.72016,10.669,0.37174,-0.22342,0,0.89233,2.5,0.5942,0.53198,0.84,0.73,9.85,0.07411,1.94253,477358016,353296992,0.74011,522,7805142016,4582637056,676814.1609,0.12576,-0.75,0.12576,0.12576,0.12576,0.12576,0.12576,1.67881,0.12576,1.67881,-0.67,6.7,580783066.7,184166066.7,13.439,42.381,27.91,1.10366,1.32925,1.21645,1.10293,USD,1,0.225,0.308,0.308,0.308,1.08686,4.68,10.2,8.44978,16.57107,110.47009,-3.43137,1.87319,43.2005,1.9888,1.7527,0.04435,0.05195,18.41649,16.97803,0.70373,1.17961,1.88075,0.05815,17.70726,0.95167,1.41621,None
AMCX,AMC Networks Inc.,Communication Services,United States,239084.5966,2900698733,320364400,725681133.3,73522466.67,196943433.3,1813189933,2900698733,320364400,725681133.3,73522466.67,196943433.3,1813189933,1.592,1.592,11.56897,6.91753,10.40611,0.80504,10.40611,5.512,0.08525,0.2746,2.5,0.24797,2.5,0.24994,1.2848,7.76,4.64,53.31,0.08704,3.60825,30731300,239979008,7.80894,2002,4480581120,2266138880,119869.6344,-0.15602,-0.75,-0.15602,-0.15602,-0.15602,-0.15602,-0.15602,0.89398,-0.15602,0.89398,-0.55,5.5,634913533.3,157687200,7.05699,28.41436,17.73568,9.79654,6.59977,8.19815,2.86324,USD,1,0,0,0,0,53.31,20.16,83.63,47.19891,12.94751,164.43452,-36.25493,1.04459,1.29918,1.20138,1.23146,0.47708,0.03629,0.74296,0.82668,2.44547,2.28839,1.22642,0.26669,0.79482,2.37693,1.80167,None
AMD,"Advanced Micro Devices, Inc.",Technology,United States,7084250.293,8215400000,1461666667,3204666667,833400000,1147533333,5710033333,8215400000,1461666667,3204666667,833400000,1147533333,5710033333,8.138,8.138,33.61881,29.54982,32.60156,8.51854,10.86719,42.096,0.25241,0.96558,6.1875,1.60192,6.25,1.23732,0.77374,2.71,2.382,78.42,0.03037,15.02157,1215020032,2883000064,2.3728,12600,92947800064,97298808832,228809.5289,2.426,-0.75,0.57831,0.57831,0.57831,0.57831,1.96408,10.87039,1.96408,10.87039,1.39,1.39,708000000,688066666.7,131.2822,135.08546,133.18383,1.26463,0.61167,0.93815,0.96858,USD,1,0,0,0,0,78.42,48.42,99.23,85.09521,-7.84441,61.95787,-20.97148,1.18087,2.71152,2.29644,2.6963,0.39788,0.05664,4.57844,7.01842,2.22913,2.46132,2.50637,0.23726,5.80843,2.35522,2.4308,None
AME,"AMETEK, Inc.",Industrials,United States,27231346932,4729758267,844135733.3,1155027067,213304933.3,528720333.3,2942392667,4729758267,844135733.3,1155027067,213304933.3,528720333.3,2942392667,7.211,7.211,35.83555,28.14583,33.91312,6.86804,33.91312,25.098,0.19216,2.76863,15.46875,0.46048,2.5,1.75109,0.89284,4.8,3.77,134.38,0.02805,5.23481,230800000,872438976,3.78006,16500,32737630208,31181080576,52875.08945,0.001,-0.75,0.02765,0.02765,0.02765,0.02765,0.00766,1.08831,0.00766,1.08831,-24.62,246.2,1159321533,348397333.3,28.23861,93.96636,61.10249,0.84301,0.79955,0.82128,0.90625,USD,1,0.2,0.18,0.18,0.18,134.38,84.53,139.07,123.63696,8.68919,58.97315,-3.3724,1.82802,37.31472,2.20746,2.26037,0.30936,0.23066,0.30286,0.30525,1.93703,2.20761,2.24391,0.28001,0.31405,2.08232,2.16312,None
AMN,AMN Healthcare Services Inc AMN,Healthcare,United States,602508627.2,2286582800,95820800,605057000,15756466.67,55788633.33,1445819900,2286582800,95820800,605057000,15756466.67,55788633.33,1445819900,1.99,1.99,59.93243,22.9199,50.6793,1.74829,50.6793,18.337,0.02952,0.24027,5.625,0.06698,2.5,0.17065,0.99962,3.87,1.48,89,0.01663,5.09185,47180500,70665000,1.49776,3000,4764400128,4184910080,23555,-0.661,-0.75,-0.16029,-0.16029,-0.16029,-0.16029,-0.53582,0.51418,-0.53582,0.51418,2.17,2.17,237904000,58585133.33,20.02657,81.32439,50.67548,1.69059,1.93065,1.81062,1.34559,USD,1,0,0,0,0,89,41.76,94.82,74.35986,19.68824,113.12261,-6.13795,1.78063,31.87395,1.60347,1.51945,0.88201,0.89,1.32982,1.09535,1.39671,1.31492,1.57146,0.896,1.22259,1.36581,1.46864,None
AMOT,"Allied Motion Technologies, Inc",Technology,United States,22043012.34,352741466.7,14474533.33,92553333.33,3164733.333,8819633.333,222647400,352741466.7,14474533.33,92553333.33,3164733.333,8819633.333,222647400,1.725,1.725,37.14585,25.28571,34.18082,1.41514,11.39361,16.037,0.0372,0.10259,2.5,0.08538,2.5,0.09833,0.58787,1.4,0.953,35.67,0.02672,3.62037,14658800,13643000,0.9307,1770,632707968,518921536,7707.9096,-0.226,-0.75,-0.00642,-0.00642,-0.00642,-0.00642,-0.1711,0.8789,-0.1711,0.8789,1.53,1.53,26475666.67,8559466.667,23.89772,73.91909,48.9084,1.50313,1.52999,1.51656,1.23149,USD,1,0.025,0.02,0.03,0.02,35.67,21.38667,37.8,32.79836,-17.64775,66.78616,-30.33633,1.74045,27.79564,1.67231,1.65705,0,0,0.29713,0.30121,2.62159,2.69386,1.67468,0.01,0.30917,2.66772,2.1712,None
AMP,"Ameriprise Financial, Inc.",Financial Services,United States,6.26983E+14,12348266667,1701333333,3223466667,225666666.7,963500000,7785866667,12348266667,1701333333,3223466667,225666666.7,963500000,7785866667,2.407,2.407,31.25766,11.49226,26.31631,2.45111,52.63262,26.761,-0.00529,0.34336,2.5,0.78097,12.03125,0.55362,0.8536,22.61,-0.532,260.3,-0.00204,5.4777,115905000,-65000000,-0.5608,12300,29571039232,30116755456,-5284.55285,-0.785,-0.75,-0.04986,-0.04986,-0.04986,-0.04986,-0.60122,0.44878,-0.60122,0.44878,0.71,0.71,3537666667,-692133333.3,8.35891,78537378.96,39268693.66,26.06062,27.68151,26.87106,5.18373,USD,1,1.13,1.04,1.04,1.04,0.80839,138.7,269.29,219.19905,18.75051,87.67123,-3.33841,1.86232,41.71785,1.0385,1.03631,1.10836,1.08524,0.69975,0.70531,2.38848,2.54398,1.0474,1.1068,0.71253,2.47623,1.76182,None
AMPH,"Amphastar Pharmaceuticals, Inc.",Healthcare,United States,2743810.424,327846866.7,13276733.33,97367466.67,1525466.667,7401100,212607166.7,327846866.7,13276733.33,97367466.67,1525466.667,7401100,212607166.7,2.446,2.446,363.84616,13.61151,276.2875,2.4479,276.2875,21.859,0.00678,0.09234,2.25,0.01477,1,0.06795,0.558,1.39,0.052,19.01,0.00274,2.22614,47635400,2495000,0.05238,1980,900491008,901261760,1260.10101,0.277,-0.75,-0.39672,-0.39672,-0.39672,-0.39672,0.10857,1.59285,0.10857,1.59285,0.72,0.72,49384466.67,19858333.33,18.2343,45.34575,31.79002,0.43673,0.4571,0.44691,0.66851,USD,1,0,0,0,0,-0.0021,16.91,22.69,18.55095,2.47454,12.41869,-16.2186,0.72664,0.72764,3.5415,3.44699,0.25323,0.12699,2.37337,1.75916,2.54693,2.49622,3.50425,0.20011,2.07627,2.53157,3.01791,None
AMRB,American River Bankshares,Financial Services,United States,54682.47662,24800466.67,6095866.667,7351266.667,2325800,4210833.333,16075866.67,24800466.67,6095866.667,7351266.667,2325800,4210833.333,16075866.67,1.351,1.351,13.6887,15.04688,14.02824,4.12023,28.05649,8.9539,0.29639,8.47736,34.80469,5.40625,17.1875,6.44119,0.4634,1.28,1.407,18.97,0.07417,1.22262,5968990,8270000,1.38549,95,37703368,114962752,87052.63158,0.848,-0.75,0.11728,0.11728,0.11728,0.11728,0.66532,4.3766,0.66532,4.3766,1.06,1.06,7156200,3062133.333,5.26863,12.31278,8.7907,8.09137,8.63962,8.36549,2.89232,USD,1,0.07,0.07,0.07,0.07,0.80667,8.9,21.08,14.98285,26.61146,113.14607,-10.00949,1.65353,20.43963,1.12378,1.11584,0,0,53.321,52.54832,0.05497,0.10924,1.12981,0.01,52.94466,0.09211,0.61096,None
AMRC,"Ameresco, Inc.",Industrials,United States,2.72878E+14,934490666.7,48241266.67,270862800,15179800,31710533.33,602676733.3,934490666.7,48241266.67,270862800,15179800,31710533.33,602676733.3,3.358,3.358,45.32883,35.60265,42.89729,2.57102,42.89729,29.091,0.05506,0.79686,15.46875,0.13575,2.5,0.512,0.81134,1.51,1.186,54.13,0.02191,4.38249,33270400,58904000,1.77046,1000,3599740160,2756296704,58904,0.802,-0.75,0.07909,0.07909,0.07909,0.07909,0.62127,4.15636,0.62127,4.15636,1.84,1.84,-123187200,-28487466.67,25209701.97,2022472532,1023841117,2.28542,2.12196,2.20369,1.48448,USD,1,0,0,0,0,1.41114,20.07,70.26,51.28438,5.54871,169.70603,-22.95759,1.35724,6.25093,1.47122,1.51207,1.14695,1.10982,10.36745,11.18331,1.30088,1.3614,1.50165,1.13838,10.78538,1.34114,1.42139,None
