"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,skip_reason
TLV:HUB,None,Technology,Israel,167.09774,114917266.66667,2288666.66667,28726500.0,1948100.0,2118383.33333,71821883.33333,114917266.66667,2288666.66667,28726500.0,1948100.0,2118383.33333,71821883.33333,0.22847,0.22847,5.68371,5.68371,5.68371,0.06217,1.89457,5.033,0.03627,0.0,0.0,0.0,0.0,0.03073,0.21545,0,0.19,341.8,0.00056,1.07133,6469730,4076000,0.63001,603,25678989,698669312,6759.53566,3.772,-0.0055,0.24568,-0.0055,0.24568,-0.0055,2.89042,15.50211,-0.0055,1.0445,1,1,7884000.0,3746800.0,3.2571,6.85358,5.05534,2.26432,1.90787,2.0861,1.44433,USD,ILS,1.0,0.30749,9.96243,4.43746,6.27607,6.27607,341.8,59.4206,467,317.40808,7.68472,475.22139,-26.80942,1.38564,7.0779,1.59139,1.67987,0.60419,0.33515,0.64493,0.7706,1.71122,1.81678,1.64563,0.47967,0.71777,1.774,1.70982,64350533.33333,65005800.0,64678166.66667,0.05275,None
TLV:LHIS,LACHISH INDUSTRIES,Industrials,Israel,174.50753,35901876.42133,1797217.552,9855761.727,715160.242,1256188.897,22878819.07417,35901876.42133,1797217.552,9855761.727,715160.242,1256188.897,22878819.07417,0.17435,0.17435,2.87895,2.87895,2.87895,0.18974,2.87895,1.98946,0.06753,0.10866,2.25,0.18037,2.5,0.15376,0.01,0,1.02,955,0.00107,0.59396,7918750,8276000,1.04511,89,21361918,2325364343,92988.76404,2.534,0.04467,0.3412,0.04467,0.3412,0.04467,1.9858,10.979,0.04467,1.27334,1,1,2207921.69533,612335.586,9.67512,34.88597,22.28055,1.15908,1.06843,1.11376,1.05535,ILS,ILS,0.30749,0.30749,25.0,25.0,13.0,12.0,1.72157,350.9,1094,782.95624,21.97361,172.15731,-12.70567,1.62589,18.47351,1.87327,1.93623,0.05381,0.061,1.1416,1.26476,1.73982,1.76279,1.91475,0.06741,1.21318,1.7613,1.83803,24091431.51333,25266268.806,24678850.15967,0.0709,None
TLV:NTML,NETO MALINDA,Consumer Defensive,Israel,271.70056,2773766933.33333,114305866.66667,757631800.0,38556066.66667,76430966.66667,1765699366.66667,2773766933.33333,114305866.66667,757631800.0,38556066.66667,76430966.66667,1765699366.66667,0.15836,0.15836,3.24176,3.24176,3.24176,0.16534,3.24176,2.14198,0.051,0.0,0.0,0.0,0.0,0.03914,0.25605,0,7.666,7670,0.001,0.48794,19790200,151708992,7.66586,1080,471422768,49181301312,140471.28889,0.402,0.05765,0.14251,0.05765,0.14251,0.05765,0.33713,2.73564,0.05765,1.33823,1,1,97535200.0,30745733.33333,4.83336,15.33295,10.08315,0.40459,0.41662,0.4106,0.64078,USD,ILS,1.0,0.30749,479.0246,479.0246,608.69,0,0.44717,5041,8300,6925.9653,10.74269,52.15235,-7.59036,1.61338,17.6367,3.50696,3.44285,0.21997,0.09996,0.31677,0.46142,3.23709,3.23624,3.48491,0.16996,0.39909,3.24667,3.36579,1273222866.66667,1401841666.66667,1337532266.66667,0.07714,None
TLV:ELSPC,ELSPEC ENGINEERING,Industrials,Israel,292.20761,20086189.76933,1690190.53267,4368110.693,345188.274,1017689.40333,12227150.23117,20086189.76933,1690190.53267,4368110.693,345188.274,1017689.40333,12227150.23117,0.31149,0.31149,6.02261,6.02261,6.02261,0.41672,6.02261,3.68896,0.069,0.20552,2.5,0.20126,2.5,0.1948,0.11354,0,0.22,438.7,0.0005,0.41522,19457800,4269000,0.2194,3119,19274366,2578108725,1368.70792,-0.605,-0.02106,-0.10323,-0.02106,-0.10323,-0.02106,-0.47956,0.57044,-0.02106,1.02894,1,1,2856172.11333,865676.597,6.74832,22.26509,14.5067,0.4193,0.36259,0.39094,0.62526,ILS,ILS,0.30749,0.30749,77.7068,36.2632,51.9633,83.1413,438.7,329,639,471.80417,-7.01651,33.34347,-31.34585,0.70774,0.70874,3.48353,3.77873,0.13793,0.16339,10.44397,12.20608,3.8138,4.28509,3.64113,0.16066,11.33503,4.05944,3.85029,25307287.972,25781068.564,25544178.268,0.05984,None
TLV:SHAN,SHANIV PAPER IND,Basic Materials,Israel,292.35659,494622000.0,29452200.0,135006733.33333,7446200.0,18449200.0,314814366.66667,494622000.0,29452200.0,135006733.33333,7446200.0,18449200.0,314814366.66667,0.28228,0.28228,3.10602,3.10602,3.10602,0.20737,3.10602,2.1924,0.06555,0.0,0.0,0.0,0.0,0.04746,0.1301,0,0.583,594.9,0.00098,0.40258,63057000,36095000,0.57242,483,155474983,11418416824,74730.84886,-0.391,0.12477,0.25767,0.12477,0.25767,0.12477,-0.22883,0.82117,0.12477,1.67387,1,1,69849800.0,15743400.0,2.22585,9.87557,6.05071,1.33513,1.34676,1.34095,1.15799,USD,ILS,1.0,0.30749,3.9646,3.249,3.249,3.249,594.9,499,683.2,621.5465,-4.28713,19.21844,-12.92447,1.04126,1.27454,1.754,1.74574,1.02295,0.24325,0.29753,0.23968,1.16634,1.30804,1.75987,0.6431,0.2786,1.24719,1.50353,584494533.33333,646340000.0,615417266.66667,0.04998,None
TLV:ONE,ONE SOFTWARE TECHN,Technology,Israel,296.6618,1719916000.0,85115666.66667,595727133.33333,30697066.66667,57906366.66667,1157821566.66667,1719916000.0,85115666.66667,595727133.33333,30697066.66667,57906366.66667,1157821566.66667,0.53411,0.53411,9.22864,9.22864,9.22864,0.48946,3.07621,5.88628,0.05116,0.0,0.0,0.0,0.0,0.03923,0.31421,0,1.561,4640,0.00034,2.04397,71814496,108146000,1.50591,6300,1128711896,103455291009,17166.03175,0.776,0.06413,0.06799,0.06413,0.06799,0.06413,0.599,4.04499,0.06413,1.37065,1,1,170369933.33333,67107533.33333,6.62507,16.81945,11.72226,1.9204,2.40351,2.16196,1.47036,USD,ILS,1.0,0.30749,30.58501,29.62653,23.28798,36.4353,-0.8268,3930,48220,37881.652,-87.75133,18.06616,-90.37744,0.03206,0.03306,1.5398,1.44639,0.00515,0.0044,0.31488,0.37992,1.32656,1.23281,1.5031,0.01477,0.3574,1.28968,1.39639,1182634666.66667,1629292333.33333,1405963500.0,0.06119,None
TLV:AMAN,AMANET MANAGEMENT,Industrials,Israel,325.88774,336122400.0,14323133.33333,84132900.0,1127500.0,7725316.66667,210127650.0,336122400.0,14323133.33333,84132900.0,1127500.0,7725316.66667,210127650.0,0.05873,0.05873,8.43962,8.43962,8.43962,0.12023,8.43962,1.97778,0.01323,0.0,0.0,0.0,0.0,0.01756,0.183,0,0.658,1817,0.00036,0.32941,7137850,4363000,0.61125,1493,19360864,3963840306,2922.30409,-0.31968,-0.01055,-0.31968,-0.01055,-0.31968,-0.01055,-0.31968,0.73032,-0.01055,1.03945,1,1,16939400.0,9817700.0,1.14295,1.97204,1.55749,0.74291,0.71672,0.72981,0.85429,USD,ILS,1.0,0.30749,105.974,60.4586,150.321,60.1286,0.20491,1306,1986,1683.4861,7.9308,39.12711,-8.50957,1.50294,11.52529,2.41798,2.47328,0.16202,0.19309,1.0883,0.79433,2.07055,2.20636,2.45563,0.18756,0.95131,2.14845,2.30204,193104200.0,197698400.0,195401300.0,0.05954,None
TLV:KRUR,KERUR HOLDINGS LTD,Consumer Defensive,Israel,328.29465,282876798.95533,24861816.95933,67273871.66067,5876974.37267,15369395.666,175075335.308,282876798.95533,24861816.95933,67273871.66067,5876974.37267,15369395.666,175075335.308,0.38467,0.38467,4.56058,4.56058,4.56058,0.42708,4.56058,1.80466,0.09369,0.21986,2.5,0.21412,2.5,0.21019,0.17908,0,6.83,9963,0.00069,0.66932,12578000,85946000,6.83304,964,352937671,39178881506,89155.60166,0.656,-0.01047,-0.01065,-0.01047,-0.01065,-0.01047,0.48934,3.49669,-0.01047,1.03953,1,1,51545450.67067,14591958.44933,6.84712,24.18714,15.51713,0.55287,0.55403,0.55345,0.74394,ILS,ILS,0.30749,0.30749,795.068,318.0273,278.2739,198.7671,0.07825,8402,10760,9300.125,7.12759,18.57891,-7.40706,1.324,5.38685,3.89766,3.59715,0.33038,0.01164,0.0,0.0,3.34762,3.17581,3.75741,0.18101,0.01,3.27171,3.51456,347757783.436,353421851.73267,350589817.58433,0.06384,None
TLV:TLSY,TELSYS LTD,Technology,Israel,345.59712,101020120.186,12540262.17333,20560175.35467,3015103.44467,7777682.809,60790147.77033,101020120.186,12540262.17333,20560175.35467,3015103.44467,7777682.809,60790147.77033,0.76258,0.76258,5.73924,5.73924,5.73924,0.80578,1.91308,2.54448,0.13879,0.32782,2.5,0.37844,2.5,0.33974,0.32571,0,6.381,12080,0.00053,1.14344,6488940,40933000,6.30812,72,224925678,23763835412,568513.88889,0.084,0.00153,0.01969,0.00153,0.01969,0.00153,0.06792,1.38961,0.00153,1.05765,1,1,27393361.63,12904658.32267,8.21096,17.4298,12.82038,0.48508,0.59728,0.54118,0.73565,ILS,ILS,0.30749,0.30749,200.3407,377.5652,267.3307,314.5067,0.68527,6779,17000,13545.348,-10.81809,78.19737,-28.94118,1.03728,1.24557,3.29692,2.9328,0.59418,0.21113,1.73389,1.16702,2.11079,1.92569,3.12486,0.41265,1.46045,2.02824,2.57655,111299469.88733,109774483.482,110536976.68467,0.09036,None
TLV:ALBA,ALBAAD MASSUOT YIT,Consumer Defensive,Israel,435.61456,454648523.20133,10287754.428,117286341.186,8554248.804,9421001.616,285967432.19367,454648523.20133,10287754.428,117286341.186,8554248.804,9421001.616,285967432.19367,0.25768,0.25768,1.87751,1.87751,1.87751,0.13575,1.87751,1.51162,0.07228,0.0187,1.0,0.18285,2.5,0.13781,0.13038,0,10.611,6168,0.00172,0.4118,10530700,119788000,11.37512,1822,398180992,20979552959,65745.3348,0.478,0.03957,0.32726,0.03957,0.32726,0.03957,0.44032,3.25158,0.03957,1.24785,1,1,43188077.464,414414.52267,9.2197,960.8278,485.02375,1.97121,1.86376,1.91749,1.38473,ILS,ILS,0.30749,0.30749,237.4,189.92,189.92,170.928,6168,4877,9691,7474.0693,-17.47467,26.47119,-36.35332,0.53635,0.53735,1.51669,1.54703,0.78421,0.20092,0.43873,0.38253,1.3178,1.35472,1.54186,0.50256,0.42063,1.34626,1.44406,420322881.51867,438176201.904,429249541.71133,0.04195,None
TLV:SPGE,SUPERGAS ENERGY LT,Utilities,Israel,859.27359,579001266.66667,59931200.0,148853666.66667,20138933.33333,40035066.66667,363927466.66667,579001266.66667,59931200.0,148853666.66667,20138933.33333,40035066.66667,363927466.66667,0.79302,0.79302,5.13687,5.13687,5.13687,0.63912,5.13687,2.93192,0.11961,0.0,0.0,0.0,0.0,0.07835,0.214,0,4.174,6790,0.00061,0.45151,16000000,64203000,4.01269,369,425641807,34306045264,173991.86992,-0.13,-0.01701,0.07706,-0.01701,0.07706,-0.01701,-0.07823,0.97177,-0.01701,1.03299,1,1,108684200.0,23732933.33333,3.91632,17.93465,10.92548,1.61859,0.78183,1.20021,1.09554,USD,ILS,1.0,0.30749,93.75,160.937,0,0,-0.11818,6600,9599,7535.6113,-9.8945,2.87879,-29.26346,0.12671,0.12771,1.94363,2.3172,0.19623,0.04906,0.54727,0.19384,0.94447,0.94465,2.14041,0.13264,0.38056,0.95456,1.54749,1311596285.71429,1324307333.33333,1317951809.52381,0.05038,None
TLV:NXTM,NEXTCOM,Communication Services,Israel,982.99108,343703600.0,13598466.66667,110945733.33333,6033333.33333,9815900.0,227324666.66667,343703600.0,13598466.66667,110945733.33333,6033333.33333,9815900.0,227324666.66667,0.15436,0.15436,2.82807,2.82807,2.82807,0.14828,2.82807,1.84801,0.05316,0.0,0.0,0.0,0.0,0.04038,0.0996,0,1.47,1333,0.0011,0.66751,14193000,21154000,1.49045,333,61380445,5900406147,63525.52553,4.992,0.03341,0.11263,0.03341,0.11263,0.03341,3.77216,19.91079,0.03341,1.21703,1,1,17930666.66667,1065400.0,3.42321,57.61258,30.5179,2.33181,2.14762,2.23971,1.49657,USD,ILS,1.0,0.30749,21.1369,14.3174,10.7381,10.5375,1.7338,477.8,1478,1171.5958,13.77644,178.98702,-9.81055,1.71006,25.0072,1.43541,1.46874,0.4312,0.39307,1.2321,1.26493,1.72412,1.80569,1.46207,0.42213,1.25852,1.77491,1.61849,242764266.66667,265976400.0,254370333.33333,0.05859,None
TLV:HMAM,HAMAMA MEIR TRADIN,Consumer Defensive,Israel,1066.29017,300858866.66667,367666.66667,66955800.0,1174000.0,770833.33333,183907333.33333,300858866.66667,367666.66667,66955800.0,1174000.0,770833.33333,183907333.33333,0.13868,0.13868,4.16832,4.16832,4.16832,0.06122,4.16832,4.81591,0.0147,0.0,0.0,0.0,0.0,0.0184,0.07782,0,0.277,381.3,0.00073,0.22468,14186800,3934000,0.2773,41,37097773,1638043331,95951.21951,0.65873,-0.07057,0.65873,-0.07057,0.65873,-0.07057,0.65873,4.34365,-0.07057,0.97943,1,1,30900666.66667,9161400.0,1.20055,4.04936,2.62495,1.82444,1.66624,1.74534,1.32111,USD,ILS,1.0,0.30749,20.9301,21.2107,21.25,10.625,0.50414,235.1,407.1,347.35904,9.77115,62.1863,-6.33751,1.7,24.13757,1.5559,1.60142,0.04275,0.06883,3.95239,3.68511,1.59545,1.63792,1.58866,0.06579,3.82875,1.62668,1.60767,203838600.0,192890000.0,198364300.0,0.02389,None
TLV:SANO1,SANO-BRUNO'S ENTER,Consumer Defensive,Israel,1108.02158,516950609.55133,57832063.22133,142496154.828,19612204.184,38722133.70267,329723382.18967,516950609.55133,57832063.22133,142496154.828,19612204.184,38722133.70267,329723382.18967,0.54149,0.54149,4.77713,4.77713,4.77713,0.62624,4.77713,2.96359,0.1311,1.72,15.46875,1.65341,12.03125,1.48399,0.00013,0,21.003,32760,0.00064,0.7769,11240100,236094000,21.00462,1150,974935646,112776403185,205299.13043,0.419,0.04714,0.09231,0.04714,0.09231,0.04714,0.33733,2.73664,0.04714,1.2857,1,1,69928166.33933,19448865.496,13.94196,50.12815,32.03505,0.29301,0.3079,0.30046,0.54814,ILS,ILS,0.30749,0.30749,700.0,350.0,350.0,350.0,0.41634,22100,34130,28855.416,13.53155,48.23529,-4.01406,1.77224,30.98343,4.43754,4.26675,0.55742,0.4592,0.37071,0.3437,3.34471,3.31351,4.36214,0.51831,0.3672,3.33911,3.85063,515933719.622,573494781.65667,544714250.63933,0.09109,None
TLV:SHVA,AUTOMATIC BANK,Technology,Israel,1218.77547,80650666.66667,25441266.66667,24341666.66667,9461333.33333,17451300.0,52496166.66667,80650666.66667,25441266.66667,24341666.66667,9461333.33333,17451300.0,52496166.66667,1.87815,1.87815,6.10843,6.10843,6.10843,2.40663,2.03614,4.22338,0.38998,0.0,0.0,0.0,0.0,0.23285,0.30652,0,0.892,1787,0.0005,1.15512,40000000,35317000,0.88292,95,170088472,21794891829,371757.89474,4.062,0.04216,0.05805,0.04216,0.05805,0.04216,3.06101,16.35506,0.04216,1.26082,1,1,33234266.66667,8248266.66667,5.11786,20.62112,12.86949,0.16298,0.1745,0.16874,0.41078,USD,ILS,1.0,0.30749,29.25,0,0,0,1.28487,759,1994,1690.8889,5.68406,135.44137,-10.38114,1.66478,21.2881,7.81299,6.73424,0.05592,0.06155,1.23631,1.413,9.62627,9.49552,7.28361,0.06874,1.33465,9.5709,8.42726,207626000.0,215628533.33333,211627266.66667,0.10246,None
TLV:BIRM,BIRMAN WOOD,Industrials,Israel,1435.51051,84949442.32667,3524819.368,22718867.901,1083256.521,2304037.9445,53834155.11383,84949442.32667,3524819.368,22718867.901,1083256.521,2304037.9445,53834155.11383,0.40466,0.40466,4.90925,4.90925,4.90925,0.00216,4.90925,3.95586,0.04405,0.10359,2.5,0.11801,2.5,0.11333,0.01,0,1.103,1761,0.00063,0.62927,10999800,12138000,1.10347,233,111550956,59562264,52094.4206,0.745,-0.00268,0.0323,-0.00268,0.0323,-0.00268,0.56683,3.88413,-0.00268,1.04732,1,1,6759696.16533,1714072.256,16.50236,65.07949,40.79093,2.34445,2.35978,2.35211,1.53366,ILS,ILS,0.30749,0.30749,31.8188,45.4554,59.0921,59.0921,1761,6.25,1761,9.715,18026.60834,28076.0,0.0,2.0,64.0,1.42715,1.42377,0.036,0.01014,1.25876,1.00942,1.49409,1.50572,1.43546,0.03307,1.14409,1.50991,1.47268,95535810.54333,97175941.704,96355876.12367,0.04391,None
TLV:RMLI,RAMI LEVI CHAIN,Consumer Defensive,Israel,1556.17336,1874027508.534,45365065.66533,499092615.318,15507663.66933,30436364.66733,1186560061.926,1874027508.534,45365065.66533,499092615.318,15507663.66933,30436364.66733,1186560061.926,0.17711,0.17711,4.78332,6.72809,5.02642,0.14213,5.02642,2.91962,0.02971,0.1353,5.625,0.07751,2.5,0.11371,0.26989,9.89,13.911,21770,0.00064,1.71519,13775600,191627008,13.91061,7354,1142567425,91663997857,26057.52081,0.629,0.04188,0.1138,0.04188,0.1138,0.04188,0.5002,3.551,0.04188,1.25939,1,1,141787144.386,60502736.86733,8.05833,18.88456,13.47144,5.16982,6.05369,5.61175,2.36891,ILS,ILS,0.30749,0.30749,290.3688,362.961,290.3688,203.2581,0.1239,18840,24020,21580.139,0.8798,15.55202,-9.36719,1.13127,2.09608,1.23663,1.18295,0.10125,0.03254,1.47147,1.73145,0.99423,0.99562,1.21979,0.07689,1.61146,1.00492,1.11236,991880476.17533,1170411322.60533,1081145899.39033,0.04815,None
TLV:GOSS,G 1 SECURE SOL,Industrials,Israel,1590.52957,811644400.0,41264533.33333,199792733.33333,8572333.33333,24918433.33333,505718566.66667,811644400.0,41264533.33333,199792733.33333,8572333.33333,24918433.33333,505718566.66667,0.22201,0.22201,4.02614,4.02614,4.02614,0.18967,4.02614,2.92146,0.04513,0.0,0.0,0.0,0.0,0.03579,0.8223,0,0.481,627.2,0.00077,1.21797,79733600,36738000,0.46076,5721,180833639,15440985064,6421.60461,-0.227,0.0084,-0.03662,0.0084,-0.03662,0.0084,-0.1794,0.8706,0.0084,1.092,1,1,70306866.66667,15359266.66667,2.57206,11.77359,7.17282,2.23167,2.52392,2.37779,1.54201,USD,ILS,1.0,0.30749,9.4063,12.7926,11.7892,12.5762,0.11127,500,826,689.59656,-9.04827,25.44,-24.0678,0.78037,0.78137,1.45139,1.39665,0.07742,0.05844,5.62374,6.14132,1.03452,0.98965,1.43402,0.07793,5.89253,1.02209,1.22805,406348666.66667,446318400.0,426333533.33333,0.07845,None
TLV:GLPL,GOLAN PLASTIC PROD,Industrials,Israel,1601.42878,101014195.87867,8214431.35533,25839532.66267,2857709.56333,5536070.45933,63426864.27067,101014195.87867,8214431.35533,25839532.66267,2857709.56333,5536070.45933,63426864.27067,0.40066,0.40066,2.78616,2.78616,2.78616,0.29495,2.78616,2.3809,0.10763,0.20329,2.5,0.27663,2.5,0.24153,0.08067,0,1.033,933.4,0.00111,0.41943,34231800,35952000,1.05025,255,133846087,9852276049,140988.23529,1.724,0.0037,0.06439,0.0037,0.06439,0.0037,1.3091,7.59549,0.0037,1.06851,1,1,12526978.60533,3503561.55933,10.68463,38.20286,24.44375,0.87168,0.86611,0.8689,0.93215,ILS,ILS,0.30749,0.30749,40.8975,37.9763,32.1338,37.97632,0.52916,555.6,936.3,785.1493,18.88185,67.99856,-0.30973,1.98476,61.13001,2.20462,2.18459,0.28733,0.28733,0.03314,0.05336,2.31295,2.57551,2.20461,0.29733,0.05325,2.45423,2.32942,125896491.672,133848121.574,129872306.623,0.06263,None
TLV:GOLD,GOLD BOND GROUP,Industrials,Israel,1754.29777,136817866.66667,41060000.0,37952000.0,9015600.0,25037800.0,87384933.33333,136817866.66667,41060000.0,37952000.0,9015600.0,25037800.0,87384933.33333,1.22443,1.22443,3.00449,3.00449,3.00449,1.1235,3.00449,5.81002,0.37261,0.0,0.0,0.0,0.0,0.22292,0.01,0,13.407,13080,0.00103,0.28207,4044180,54027000,13.3592,189,177551810,16290438184,285857.14286,1.593,0.0094,0.14379,0.0094,0.14379,0.0094,1.2307,7.20348,0.0094,1.09698,1,1,22114800.0,6420400.0,8.02864,27.65432,17.84148,0.40743,0.40573,0.40658,0.63764,USD,ILS,1.0,0.30749,40.0,79.0,37.0,190.0,0.82147,6900,16000,11248.59,16.28124,89.56522,-18.25,1.35824,6.2786,3.46811,3.46732,0.08947,0.1307,0.03162,0.01192,2.18068,2.24097,3.47772,0.12008,0.03177,2.22082,2.84927,631994000.0,800897733.33333,716445866.66667,0.05495,None
TLV:ORTC,O.R.T. TECHNOLOGIE,Technology,Israel,1911.54344,6028933.33333,24284733.33333,1266100.0,7881800.0,16083266.66667,3647516.66667,6028933.33333,24284733.33333,1266100.0,7881800.0,16083266.66667,3647516.66667,2.85197,2.85197,2.7224,2.7224,2.7224,7.1251,0.90747,0.9359,2.8094,0.0,0.0,0.0,0.0,1.61537,0.22786,0,3.088,2734,0.00113,0.21864,4473330,15826000,3.53786,17,15052358,3760628716,930941.17647,0.16913,-0.07141,0.16913,-0.07141,0.16913,-0.07141,0.16913,1.89567,-0.07141,0.97859,1,1,-16924466.66667,-8042100.0,968.49044,7665.12488,4316.80766,0.09772,0.07921,0.08847,0.29743,USD,ILS,1.0,0.30749,100.0,100.0,100.0,200.0,-0.0751,2269,3130,2672.9443,2.28421,20.49361,-12.65176,1.08014,1.5881,13.74994,16.45372,3.14624,3.82644,0.71718,0.27612,11.65486,13.25249,15.11183,3.49634,0.50665,12.46368,13.78775,216526733.33333,198974400.0,207750566.66667,0.09742,None
TLV:SHGR,SHAGRIR GROUP VEHI,Industrials,Israel,2390.69268,186514133.33333,6466133.33333,41281466.66667,-2577333.33333,1944400.0,113897800.0,186514133.33333,6466133.33333,41281466.66667,-2577333.33333,1944400.0,113897800.0,0.22754,0.22754,13.12246,13.12246,13.12246,0.30584,13.12246,1.92427,0.01612,0.0,0.0,0.0,0.0,0.01921,0.68436,0,0.426,1786,0.00024,0.44359,9751920,-4659000,-0.47775,385,40583543,5451487513,-12101.2987,0.21814,-0.02405,0.21814,-0.02405,0.21814,-0.02405,0.21814,2.14068,-0.02405,1.02595,1,1,23243933.33333,10631466.66667,1.74598,3.8173,2.78164,1.32414,1.14209,1.23312,1.11046,USD,ILS,1.0,0.30749,25.64,11.3,18.2,41.0,1786,940,2480,1830.3889,-2.42511,90.0,-27.98387,1.0987,1.75905,1.77908,1.89287,0.02758,0.03637,0.04957,0.14597,0.90233,1.12765,1.84597,0.04197,0.10777,1.02499,1.43548,200377533.33333,219986133.33333,210181833.33333,0.02925,None
TLV:ZNKL,ZANLAKOL,Consumer Defensive,Israel,2394.53381,66638453.82533,6310719.76667,16646975.61733,1342255.348,3826487.55733,41642714.72133,66638453.82533,6310719.76667,16646975.61733,1342255.348,3826487.55733,41642714.72133,0.48337,0.48337,4.27567,4.27567,4.27567,0.39043,4.27567,2.41072,0.09109,0.23693,2.5,0.20097,2.5,0.21583,0.18343,0,1.306,1816,0.00072,0.53988,14665000,19105000,1.30276,176,101373372,8188962688,108551.13636,-0.228,0.00248,-0.0114,0.00248,-0.0114,0.00248,-0.17385,0.87615,0.00248,1.06242,1,1,9974565.61333,540813.412,10.16319,187.44611,98.80465,0.96665,1.01448,0.99056,0.99527,ILS,ILS,0.30749,0.30749,67.9492,42.3949,42.3949,41.5243,-0.03915,1622,2450,1792.5972,1.30552,11.96054,-25.87755,0.4686,0.4696,2.03586,1.9903,0.24472,0.18498,0.01646,0.01437,1.31389,1.2584,2.02308,0.22485,0.02542,1.29615,1.65961,92195751.66667,95623629.68733,93909690.677,0.06075,None
TLV:AVIV,MORDECHAI AVIV,Real Estate,Israel,2532.38655,57356540.186,4561696.14733,18038675.35733,1281351.82867,2921523.988,37697607.77167,57356540.186,4561696.14733,18038675.35733,1281351.82867,2921523.988,37697607.77167,0.84037,0.84037,6.27773,6.27773,6.27773,0.42297,6.27773,7.43603,0.06754,0.22456,2.5,0.17532,2.5,0.19806,0.01,0,1.346,2860,0.00047,0.38649,13248500,17875000,1.34921,535,222421282,11194750980,33411.21495,80.096,0.15486,-0.03563,0.15486,-0.03563,0.15486,60.06309,301.36547,0.15486,1.82432,1,1,12788837.08933,2638346.19733,17.39183,84.3033,50.84756,1.95877,1.78814,1.87345,1.36874,ILS,ILS,0.30749,0.30749,14.3412,13.5864,21.7383,16.2641,2860,1150,3101,2235.2432,27.95028,148.69565,-7.77169,1.75295,29.01436,1.51865,1.55967,0.33229,0.23015,7.3564,7.19706,1.3785,1.40054,1.54916,0.29122,7.28673,1.39952,1.47434,247619442.07333,245316054.98267,246467748.528,0.03185,None
TLV:BIOV,BIO VIEW,Healthcare,Israel,2601.55907,8797493.89333,250337.85867,2240987.12,194169.68533,222253.772,5519240.50667,8797493.89333,250337.85867,2240987.12,194169.68533,222253.772,5519240.50667,0.37391,0.37391,5.60633,5.60633,5.60633,0.4729,5.60633,3.1158,0.08658,0.02419,1.0,0.08428,1.0,0.08701,0.11155,0,0.172,310.8,0.00055,0.55292,13702600,2419000,0.17654,32,10444266,1321326230,75593.75,-0.01704,-0.04847,-0.01704,-0.04847,-0.01704,-0.04847,-0.01704,1.03296,-0.04847,1.00153,1,1,282972.79733,195235.65067,36.90908,53.4957,45.20239,0.41073,0.42328,0.417,0.64576,ILS,ILS,0.30749,0.30749,20.0,0,0,0,310.8,225.1,497,365.85416,-15.04812,38.07197,-37.46479,0.63038,0.63138,3.49226,3.43225,0.07067,0.10233,9.4624,9.70306,3.00121,3.37512,3.47225,0.0965,9.59273,3.19817,3.33521,10671419.95067,11226521.398,10948970.67433,0.0403,None
