"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,skip_reason
TLV:AMRK,AMIR MARKETING AND,Basic Materials,Israel,3194.03927,989802000.0,22388400.0,255529000.0,7819333.33333,15103866.66667,622665500.0,989802000.0,22388400.0,255529000.0,7819333.33333,15103866.66667,622665500.0,0.12915,0.12915,4.7469,4.7469,4.7469,0.11737,4.7469,1.91874,0.02469,0.0,0.0,0.0,0.0,0.02411,0.06966,0,2.034,3139,0.00065,0.36747,12526300,25439000,2.03085,213,133038406,12094375447,119431.92488,0.103,0.01337,0.12659,0.01337,0.12659,0.01337,0.1089,1.59449,0.01337,1.11687,1,1,71176066.66667,13800133.33333,1.86915,9.64037,5.75476,1.33243,1.33144,1.33194,1.1541,USD,ILS,1.0,0.30749,80.0,6.0,23.0,80.0,0.6298,1851,3349,2605.6042,20.4711,69.58401,-6.27053,1.71963,25.85856,1.75239,1.75158,0.32349,0.25683,1.6695,0.976,1.38914,1.37523,1.76199,0.30016,1.33275,1.39218,1.57708,731243600.0,757848600.0,744546100.0,0.04029,None
TLV:AMX,AUTOMAX MOTORS LTD,Consumer Cyclical,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,1.0,0,0,0.0,0.0,0.0,0.0,0.01,0.09586,0,-0.01,50.3,-0.0002,3.5571,238926000,0,0.0,10000000,3739488675,3739488675,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,1.52764,1,65.1,49.93819,0.72451,4930.0,-22.73425,1.53822,13.24687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:ANGL,SALOMON A.ANGEL,Consumer Defensive,Israel,1796705273525.4219,440008133.33333,-7070733.33333,104115400.0,-999600.0,-4035166.66667,272061766.66667,440008133.33333,-7070733.33333,104115400.0,-999600.0,-4035166.66667,272061766.66667,0.25183,0.25183,20267075.14146,20267075.14146,20267075.14146,0.19701,20267075.14146,8.21767,-0.01033,0.0,0.0,0.0,0.0,0.00852,0.01,0,-0.82,4848,-0.00017,0.71703,5360000,-4287000,-0.79981,1032,104488250,8178102200,-4154.06977,0.21533,-0.03536,0.21533,-0.03536,0.21533,-0.03536,0.21533,2.12665,-0.03536,1.01464,1,1,17797133.33333,6191600.0,5.87107,16.87581,11.37344,1.85486,1.8786,1.86673,1.36628,USD,ILS,1.0,0.30749,100.0,200.0,100.0,0,-0.02199,3848,5500,4605.6387,5.26227,25.98753,-11.85455,1.21065,3.14862,1.52607,1.51596,0.31435,0.14352,2.42273,3.03503,0.78518,0.78872,1.53101,0.23893,2.73888,0.79695,1.16398,329265800.0,318225000.0,323745400.0,0.00754,None
TLV:ANLT,ANALYST INV MGT SV,Financial Services,Israel,86764.65891,106478400.0,12113333.33333,26368800.0,7764666.66667,9939000.0,66423600.0,106478400.0,12113333.33333,26368800.0,7764666.66667,9939000.0,66423600.0,0.80901,0.80901,3.57089,3.57089,3.57089,1.05806,3.57089,4.30025,0.29612,0.0,0.0,0.0,0.0,0.17921,0.01,0,2.672,3163,0.00084,0.71434,11349500,30307000,2.67034,140,82807716,10829028494,216478.57143,-0.19652,-0.02693,-0.19652,-0.02693,-0.19652,-0.02693,-0.19652,0.85348,-0.02693,1.02307,1,1,13466533.33333,4472333.33333,6.14915,18.51555,12.33235,0.33496,0.41477,0.37487,0.61226,USD,ILS,1.0,0.30749,160.0,160.0,52.254,130.0,1.31383,1319,3200,2347.6318,34.73152,139.80288,-1.15625,1.96066,56.80842,4.027,3.49592,0.51581,0.94667,0.29136,0.37085,5.49077,4.65182,3.77146,0.74124,0.3411,5.0813,4.42638,206404200.0,216389733.33333,211396966.66667,0.06702,None
TLV:APLP,APOLLO POWER LTD,Technology,Israel,1e+50,1147.96267,-3108313.91333,19720.35867,-781291.09133,-1944802.50233,10434.16067,1147.96267,-3108313.91333,19720.35867,-781291.09133,-1944802.50233,10434.16067,1589.82047,1589.82047,232069802.66646,232069802.66646,232069802.66646,2735.33283,77356600.88882,1348828.85241,0,-1504.85714,0.0,-88.0775,0.0,-240.13459,0.12384,0,-0.527,3836,-0.00014,32.87587,36805100,-10595000,-0.28787,10000000,262320378,45132993099,-1.0595,-0.10148,0.0,-0.10148,0.0,-0.10148,0.0,-0.10148,0.94852,0.0,1.05,1,1,-2149560.09333,-608481.71133,1821857965.99416,80178086005.78236,40999971985.88826,0.73895,0.68106,0.71001,0.84262,ILS,ILS,0.30749,0.30749,121.87833,103.28671,82.62952,274.27594,25.78771,134,4630,1931.0139,98.65212,2762.68657,-17.14903,1.6468,19.9453,3.53034,2.52275,4.14752,3.13636,0.0,0.0,2.76865,2.71996,3.03654,3.65194,0.01,2.75431,2.89542,1939605.92133,3936732.972,2938169.44667,-0.64191,None
TLV:AQUA,AQUARIUS ENGINES,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,0.33333,0,0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,3993,0.0,10000.0,28684900,0,0.0,10000000,35272458645,35272458645,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,0.01319,3260,6465,4336.653,-7.92438,22.48466,-38.23666,0.45741,0.45841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:ARAD,ARAD INVESTMENT &,Industrials,Israel,17506.83414,834866303.99333,76216070.348,234181432.096,20545067.346,48380568.847,534523868.04467,834866303.99333,76216070.348,234181432.096,20545067.346,48380568.847,534523868.04467,0.74628,0.74628,3.4902,3.4902,3.4902,0.2797,3.4902,3.74369,0.08038,0.23065,2.5,0.21405,2.5,0.21444,0.17805,0,32.43,36700,0.00088,0.32545,7199640,234175008,32.52593,4254,2174395157,81490616367,55048.19182,1.358,0.02691,-0.09837,0.02691,-0.09837,0.02691,0.99391,6.01954,0.02691,1.18456,1,1,147419910.20067,38437664.454,14.74967,56.56939,35.65953,2.19471,2.19305,2.19388,1.48117,ILS,ILS,0.30749,0.30749,300.0,300.0,300.0,200.0,0.60824,21980,38130,32665.834,12.3498,66.96997,-3.75033,1.82291,36.69371,1.79747,1.79277,0.60341,0.26988,7.97112,7.65117,1.68986,1.6988,1.80512,0.44664,7.82115,1.70433,1.75473,2841797570.81333,2979009612.488,2910403591.65067,0.03662,None
TLV:ARAN,ARAN RESEARCH&DEVE,Industrials,Israel,1077173.65887,109497333.33333,3867666.66667,27341033.33333,690633.33333,2279150.0,68419183.33333,109497333.33333,3867666.66667,27341033.33333,690633.33333,2279150.0,68419183.33333,0.28535,0.28535,11.38611,11.38611,11.38611,0.35694,11.38611,5.91057,0.03135,0.0,0.0,0.0,0.0,0.02791,0.20563,0,0.616,2107,0.00029,0.58361,4885640,3010000,0.61609,141,27407646,3426713114,21347.51773,-0.29,-0.07841,-0.07248,-0.07841,-0.07248,-0.07841,-0.23562,0.81438,-0.07841,0.97159,1,1,15156000.0,1066000.0,1.80837,25.71074,13.75955,1.3009,1.34423,1.32257,1.15003,USD,ILS,1.0,0.30749,25.5851,40.9362,20.4681,20.4681,1.03378,957,2320,1859.3195,13.32103,120.16719,-9.18103,1.68745,23.0883,1.85373,1.80095,0.20568,0.25674,6.92205,6.64152,1.45768,1.535,1.83734,0.24121,6.79179,1.50634,1.67184,133913600.0,138313142.85714,136113371.42857,0.03674,None
TLV:ARD,ARAD LTD,Technology,Israel,164542.07128,242485000.0,16759333.33333,67612066.66667,4774200.0,10766766.66667,155048533.33333,242485000.0,16759333.33333,67612066.66667,4774200.0,10766766.66667,155048533.33333,1.35757,1.35757,20.35936,20.35936,20.35936,1.32499,6.78645,11.67816,0.06505,0.1726,2.5,0.17503,2.5,0.16862,0.18764,0,0.681,4486,0.00015,2.57469,24730700,16835000,0.68073,998,351304245,34288432709,16868.73747,0.26,0.03364,-0.00289,0.03364,-0.00289,0.03364,0.19428,2.02139,0.03364,1.21821,1,1,22098266.66667,6179066.66667,15.89737,56.85393,36.37565,1.20225,1.16875,1.1855,1.08881,USD,ILS,1.0,0.30749,40.8,10.1,14.15,12.13,-0.22655,3923,5950,4736.0347,-5.27941,14.35126,-24.60504,0.5555,0.5565,1.8435,1.86315,0.08113,0.0396,1.03763,0.64911,2.05878,2.23011,1.86332,0.07037,0.85337,2.15444,2.00888,269592333.33333,283372466.66667,276482400.0,0.05894,None
TLV:ARDM,AERODROME GRP LTD,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,0.33333,0,0,0.0,0.0,0.0,0.0,0.01,0.04937,0,-0.304,336.4,-0.0009,10000.0,77356896,0,0.0,10000000,8151624172,8151624172,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,336.4,100.3,678.9,422.49237,-20.37726,235.39382,-50.44926,0.81611,0.81711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:ARGO,ARGO PROPERTIES NV,Real Estate,Netherlands,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,1.0,0,0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,9390,0.0,10000.0,18101500,0,0.0,10000000,51975591586,51975591586,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,9390,7900,10000,9020.296,4.09858,18.86076,-6.1,1.41905,8.16548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:ARKO,ARKO CORP,Consumer Defensive,United States,167181320.94842,4369605266.66667,-3488200.0,1708625703.2,-4227764.53333,-3857982.26667,3039115484.93333,4369605266.66667,-3488200.0,1708625703.2,-4227764.53333,-3857982.26667,3039115484.93333,0.38867,0.38867,194.03247,194.03247,194.03247,0.26317,194.03247,8.95042,0.00198,0.0,0.0,0.0,0.0,0.01113,0.58102,0,0.049,3060,2e-05,6.59334,124428000,4228000,0.03398,10380,1747266298,118301052577,407.32177,0.42857,-0.07122,0.42857,-0.07122,0.42857,-0.07122,0.42857,3.19286,-0.07122,0.97878,1,1,118451533.33333,43874289.33333,14.7509,39.82438,27.28764,14.24837,15.6314,14.93989,3.86521,USD,ILS,1.0,0.30749,0,0,0,0,3060,2430,3667,3167.248,-3.38616,25.92593,-16.55304,1.01859,1.11688,1.1644,1.12235,2.06354,1.06116,1.12441,0.87079,1.26473,1.49686,1.15337,1.57235,1.0076,1.3908,1.27208,2278582041.86667,3434779666.66667,2856680854.26667,0.01865,None
TLV:ARNA,ARENA STAR GROUP L,Real Estate,Israel,46821061.61244,23434366.382,5510712.784,4743125.497,2422067.981,3966390.3825,14088745.9395,23434366.382,5510712.784,4743125.497,2422067.981,3966390.3825,14088745.9395,4.33007,4.33007,6.69645,6.69645,6.69645,1.41816,6.69645,7.51998,0.22025,0.23254,1.0,0.49939,1.0,0.39327,0.01,0,0.009,18.7,0.00048,0.84885,1420940032,13300000,0.00936,10000000,261475936,8563726974,1.33,-0.24,-0.12255,-0.18341,-0.12255,-0.18341,-0.12255,-0.22585,0.82415,-0.12255,0.92745,1,1,10017347.722,1891985.97,26.10231,138.20184,82.15207,24.7578,8.99059,16.87419,4.10782,ILS,ILS,0.30749,0.30749,0,0,0,0,18.7,2.8,28.5,11.09236,68.58449,567.85714,-34.38596,1.23735,3.58892,1.06171,1.08492,0.2055,0.1693,10.12022,9.73206,0.17209,0.20627,1.08331,0.1974,9.93614,0.19918,0.64125,260979534.08467,260047306.402,260513420.24333,0.03523,None
TLV:ARPT,AIRPORT CITY,Real Estate,Israel,301627.7195,278446503.53467,160495102.47733,67872575.19,16974657.46067,88734879.969,173159539.36233,278446503.53467,160495102.47733,67872575.19,16974657.46067,88734879.969,173159539.36233,3.91035,3.91035,11.71537,11.71537,11.71537,0.0246,11.71537,6.28909,0.21589,1.43685,2.5,0.60147,2.5,1.03375,0.23085,0,1.5,5675,0.00026,0.29255,124488000,191952000,1.54193,169,3476723878,2187634328,1135810.65089,-0.955,-0.00429,-0.33607,-0.00429,-0.33607,-0.00429,-0.80027,0.24973,-0.00429,1.04571,1,1,110680328.52267,30949585.97667,31.4123,112.33507,71.87369,1.00398,0.98605,0.99502,0.9975,ILS,ILS,0.30749,0.30749,0,0,0,0,5675,3291,5906,5045.5903,12.47445,72.43999,-3.91128,1.82333,36.74408,2.01459,2.03312,0.29036,0.18706,8.57698,8.78587,1.52291,1.19015,2.03386,0.24871,8.69143,1.36653,1.70019,4516062232.91133,4602315740.328,4559188986.61967,0.03946,None
TLV:ARTS,AIRTOUCH SOLAR LTD,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,0.33333,0,0,0.0,0.0,0.0,0.0,0.01,0.06096,0,0,734.2,0.0,10000.0,35515200,0,0.0,10000000,8008053008,8008053008,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,734.2,668.4,1001,850.01154,-13.6247,9.8444,-26.65335,0.39567,0.39667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:ARYT,ARYT INDUSTRIES,Technology,Israel,74151157.71819,16434151.53867,5242663.50133,3303303.572,752182.038,2997422.76967,9868727.55533,16434151.53867,5242663.50133,3303303.572,752182.038,2997422.76967,9868727.55533,0.53042,0.53042,3.11523,3.11523,3.11523,0.71178,1.03841,1.71795,0.22777,0.78446,2.5,0.56921,2.5,0.65343,0.01,0,0.122,124.3,0.00098,0.56388,96594704,11748000,0.12162,65,27359289,3671155325,180738.46154,-0.649,-0.02487,-0.19107,-0.02487,-0.19107,-0.02487,-0.53452,0.51548,-0.02487,1.02513,1,1,3544744.72,-321081.058,7.71827,620866903.46476,310433455.59151,0.27098,0.26689,0.26894,0.51859,ILS,ILS,0.30749,0.30749,13.0,13.0,18.0,18.0,-0.05403,117.9,161.8,129.25903,-3.83651,5.42833,-23.17676,0.29157,0.29257,4.73233,4.78929,0.19059,0.12932,0.57429,0.71983,5.09926,5.30609,4.77081,0.16995,0.65706,5.21267,4.99174,24931084.20667,25043892.038,24987488.12233,0.13996,None
TLV:ASGR,ASPEN GROUP LTD,Real Estate,Israel,2808639.2466,60759552.51533,20852413.85067,12321329.29333,2950223.05467,11901318.45267,36540440.90433,60759552.51533,20852413.85067,12321329.29333,2950223.05467,11901318.45267,36540440.90433,5.25531,5.25531,3.81249,3.81249,3.81249,0.87472,3.81249,7.6276,0.21705,0.82704,2.5,0.58787,2.5,0.68157,0.25663,0,0.642,806.7,0.0008,0.22468,64097500,21820000,0.34042,30,942559792,15688635168,727333.33333,1.447,-0.04312,-0.21781,-0.04312,-0.21781,-0.04312,1.0308,6.20399,-0.04312,1.00688,1,1,15677418.64867,3295841.81467,60.12213,285.98454,173.05333,3.31926,3.58949,3.45438,1.8586,ILS,ILS,0.30749,0.30749,7.1493,6.3383,6.6719,6.6719,0.71274,412.7,827.7,724.70557,11.31417,95.46886,-2.53715,1.8988,46.86717,1.40445,1.44473,1.55955,0.64726,1.29424,0.83797,1.05167,0.80016,1.43459,1.11341,1.07611,0.93591,1.18525,912469420.73267,1080339014.88133,996404217.807,0.03194,None
TLV:ASHG,ASHTROM GROUP LTD,Real Estate,Israel,4585.86947,4543404266.66667,366316666.66667,1134189400.0,349580133.33333,357948400.0,2838796833.33333,4543404266.66667,366316666.66667,1134189400.0,349580133.33333,357948400.0,2838796833.33333,0.93108,0.93108,2.40605,2.40605,2.40605,0.54872,2.40605,7.13162,0.18864,0.0,0.0,0.0,0.0,0.11779,0.23758,0,9.406,7370,0.00128,0.61929,110539000,860008000,7.78013,769,4245519645,250163732120,1118345.90377,26.384,0.01968,-0.03247,0.01968,-0.03247,0.01968,19.77988,99.94942,0.01968,1.14841,1,1,662142733.33333,270789466.66667,6.41179,15.6783,11.04505,4.02936,3.44305,3.73621,1.93293,USD,ILS,1.0,0.30749,108.914,129.0195,59.6594,120.9512,0.95698,3423,7837,6543.0903,12.63791,115.30821,-5.95891,1.7884,32.71815,1.31056,1.32511,0.34707,0.14362,20.60713,19.26555,1.33924,1.39504,1.32783,0.25535,19.94634,1.37714,1.35249,13701401266.66667,14684171600.0,14192786433.33333,0.04522,None
TLV:ASHO,ASHOT ASHKELON,Industrials,Israel,3102405471.91676,96242750.55267,1154276.46133,24410975.12133,593230.20733,873753.33433,60326862.837,96242750.55267,1154276.46133,24410975.12133,593230.20733,873753.33433,60326862.837,0.36099,0.36099,41.89052,41.89052,41.89052,0.25113,41.89052,4.06779,0.01566,0.01307,1.0,0.02084,1.0,0.02825,0.01,0,0.077,1064,7e-05,0.31798,23572400,1957000,0.08302,462,109333181,7603442847,4235.93074,1.337,-0.01399,-0.24817,-0.01399,-0.24817,-0.01399,0.94071,5.75354,-0.01399,1.03601,1,1,-3939828.37133,-4189756.24333,21602825.34809,17975166.45409,19788995.90109,1.30166,1.27666,1.28916,1.13541,ILS,ILS,0.30749,0.30749,14.2366,28.4733,52.5113,0,1064,1046,1250,1120,-5.0,1.72084,-14.88,0.17647,0.17747,1.78529,1.80979,0.44432,0.25313,1.47254,1.6137,1.22214,1.16446,1.80754,0.35873,1.55312,1.2033,1.50542,179412317.76333,176858982.30133,178135650.03233,0.0249,None
TLV:ASPF,ALTSHULER SHAHM,Financial Services,Israel,6219.65755,763794533.33333,105057200.0,267061800.0,44994933.33333,75026066.66667,515428166.66667,763794533.33333,105057200.0,267061800.0,44994933.33333,75026066.66667,515428166.66667,1.162,1.162,7.23484,7.23484,7.23484,1.14788,7.23484,4.18586,0.16323,0.0,0.0,0.0,0.0,0.10327,0.02961,0,0.819,1934,0.00042,3.82033,191744000,161560992,0.84259,951,1150283545,113614692282,169885.37539,0.918,0.13629,0.2623,0.13629,0.2623,0.13629,0.75407,4.82037,0.13629,1.73143,1,1,95549200.0,26241333.33333,12.03865,43.8348,27.93672,1.57459,1.47981,1.5272,1.2358,USD,ILS,1.0,0.30749,17.2129,0,0,0,1934,1808,2349,2058.95,-6.06863,6.96903,-17.66709,0.4658,0.4668,1.63589,1.67857,0.02307,0.00436,16.05864,6.25869,0.89297,9.84341,1.66723,0.02371,11.16866,5.37819,3.52271,630149266.66667,713311733.33333,671730500.0,0.13169,None
TLV:ATRY,ATREYU CAPITAL,Financial Services,Israel,69.03012,92283000.0,76056333.33333,23820333.33333,19802133.33333,47929233.33333,58051666.66667,92283000.0,76056333.33333,23820333.33333,19802133.33333,47929233.33333,58051666.66667,2.62996,2.62996,3.14839,3.14839,3.14839,2.62792,3.14839,5.06193,0.83528,0.0,0.0,0.0,0.0,0.4873,0.22792,0,5.23,5383,0.00097,1.07055,14723500,77059000,5.23374,16,242614293,24243848064,4816187.5,0.152,-0.008,-0.00787,-0.008,-0.00787,-0.008,0.11203,1.61016,-0.008,1.042,1,1,52928066.66667,8250666.66667,4.58385,29.40542,16.99463,0.0197,0.06421,0.04196,0.20483,USD,ILS,1.0,0.30749,142.629,135.837,105.274,115.462,5383,4680,6340,5077.3613,6.01964,15.02137,-15.09464,0.84699,0.84799,62.73005,35.39434,0.04411,0.01103,0.0,0.0,6.57072,3.07953,49.07219,0.03757,0.01,4.83513,26.95366,217490066.66667,241577133.33333,229533600.0,0.22881,None
TLV:AUDC,AUDIOCODES,Technology,Israel,1847249.6501,205101666.66667,17660533.33333,58134533.33333,8935666.66667,13298100.0,131618100.0,205101666.66667,17660533.33333,58134533.33333,8935666.66667,13298100.0,131618100.0,5.07266,5.07266,37.10639,48.85674,38.57518,5.06513,12.85839,25.90327,0.1405,0.46711,5.625,2.63591,17.1875,1.66977,0.38034,0.72,0.948,11450,8e-05,5.63822,32770800,31977000,0.97578,773,1154484301,115277375904,41367.39974,0.898,0.05442,0.34739,0.05442,0.34739,0.05442,0.76035,4.85173,0.05442,1.32212,1,1,31293933.33333,11799066.66667,36.89163,97.84539,67.36851,0.99101,0.71535,0.85318,0.92368,USD,ILS,1.0,0.30749,16.0,14.0,13.0,12.0,11450,8518,15220,9868.402,16.02689,34.42123,-24.77004,0.87496,0.87596,2.14428,2.39965,0.21658,0.11791,0.97239,0.90468,1.94519,2.12714,2.28196,0.17724,0.94854,2.04616,2.16406,291464133.33333,350547200.0,321005666.66667,0.06143,None
TLV:AUGN,AUGWIND ENERGY TEC,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,0.33333,0,0,0.0,0.0,0.0,0.0,0.01,0.01543,0,-0.564,6988,-8e-05,10000.0,20034300,0,0.0,10000000,41570020096,41570020096,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,-0.22963,6580,13610,8734.215,-19.99281,6.20061,-48.6554,0.11607,0.11707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:AURA,AURA INVESTMENTS,Real Estate,Israel,1170977.8404,796984466.66667,21577866.66667,236741866.66667,13554066.66667,17565966.66667,516863166.66667,796984466.66667,21577866.66667,236741866.66667,13554066.66667,17565966.66667,516863166.66667,0.50551,0.50551,4.55695,4.55695,4.55695,0.22494,4.55695,5.27991,0.04976,0.0,0.0,0.0,0.0,0.03843,0.2188,0,0.222,338,0.00066,0.646,242544992,54277000,0.22378,45,551458883,24536873420,1206155.55556,713.765,0.25866,0.80756,0.25866,0.80756,0.25866,535.52564,2678.6782,0.25866,2.34332,1,1,-115931266.66667,37307466.66667,114562.84652,14.78146,57288.81399,4.17621,4.00942,4.09282,2.02307,USD,ILS,1.0,0.30749,1.7369,0,0,0,2.18267,98,348.3,264.86182,27.61371,244.89796,-2.95722,1.9177,49.73731,1.24146,1.25064,1.0747,1.36095,0.0,0.0,1.13034,1.13871,1.25605,1.22783,0.01,1.14452,1.20029,1668654200.0,1828430533.33333,1748542366.66667,0.03005,None
TLV:AUSA,AURA SMART,Technology,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,0.33333,0,0,0.0,0.0,0.0,0.0,0.01,0.01,0,0,878.9,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,0.08761,755,989.9,841.3143,4.4675,16.4106,-11.21325,1.05492,1.37819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
TLV:AVER,None,None,Unknown,1e+50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,None
TLV:AVGD,AV-GAD HOLDINGS,Real Estate,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,10000000000000.0,1.0,0,0,0.0,0.0,0.0,0.0,0.01,0.14787,0,0,685.8,0.0,10000.0,100000000,0,0.0,10000000,0,0,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30749,0,0,0,0,685.8,653.4,828.9,717.80743,-4.45906,4.95868,-17.26384,0.36923,0.37023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,0,0,0,0.0,None
