Symbol,Name,Sector,Country,sss_value,sss_value_normalized,annualized_revenue,annualized_revenue_bonus,annualized_earnings,annualized_retained_earnings,annualized_retained_earnings_bonus,quarterized_revenue,quarterized_revenue_bonus,quarterized_earnings,quarterized_earnings_bonus,quarterized_retained_earnings,quarterized_retained_earnings_bonus,effective_earnings,effective_retained_earnings,effective_revenue,annualized_total_revenue,annualized_total_revenue_bonus,annualized_net_income,quarterized_total_revenue,quarterized_total_revenue_bonus,quarterized_net_income,quarterized_net_income_bonus,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,evr_effective_normalized,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,trailing_12months_price_to_sales_normalized,pe_effective,pe_effective_normalized,enterprise_value_to_ebitda,effective_ev_to_ebitda,ebitda,quarterized_ebitd,annualized_ebitd,ebitd,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,effective_profit_margin_normalized,held_percent_institutions,held_percent_insiders,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,annualized_cash_flow_from_operating_activities_bonus,quarterized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities_bonus,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,annualized_debt_to_equity_bonus,quarterized_debt_to_equity,quarterized_debt_to_equity_bonus,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,annualized_total_ratio_bonus,quarterized_total_ratio,quarterized_total_ratio_bonus,annualized_other_current_ratio,annualized_other_current_ratio_bonus,quarterized_other_current_ratio,quarterized_other_current_ratio_bonus,annualized_other_ratio,annualized_other_ratio_bonus,quarterized_other_ratio,quarterized_other_ratio_bonus,annualized_total_current_ratio,annualized_total_current_ratio_bonus,quarterized_total_current_ratio,quarterized_total_current_ratio_bonus,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,annualized_total_assets_bonus,quarterized_total_assets,quarterized_total_assets_bonus,effective_total_assets,annualized_total_stockholder_equity,annualized_total_stockholder_equity_bonus,quarterized_total_stockholder_equity,quarterized_total_stockholder_equity_bonus,effective_total_stockholder_equity,calculated_roa,calculated_roe,annualized_working_capital,quarterized_working_capital,effective_working_capital,annualized_total_liabilities,annualized_total_liabilities_bonus,quarterized_total_liabilities,quarterized_total_liabilities_bonus,effective_total_liabilities,altman_z_score_factor,skip_reason
WEN,Wendy's Company (The),Consumer Cyclical,United States,402.9890351,0.13723584752860932,5448193600.0,4.0,173645000.0,92718566.6666667,0.5,1511425000.0,1.0,185577000.0,1.0,1526494500.0,1.5,185577000.0,1526494500.0,1511425000.0,5448193600.0,4.0,173645000.0,1511425000.0,1.0,185577000.0,1.0,185577000.0,1511425000.0,5.421,5.421,0.08356971079731147,34.03125,25.62353,32.980285,3.189837,0.05328925969417084,32.980285,0.00037689046445101666,17.033,17.033072,481002064.874068,480998000.0,412165400.0,480998000.0,0.12278,3.734416,36.9075,0.3853185,2.75,1.4151715,1.3427324008054642e-08,0.67849,0.15157,0.85,0.64,22.13,0.02892,9.27598,221359008,185576992,0.838353,4667,8192977408,4821199360,39763.6580244,1.639,0.206,-0.0845039,0.0413813,-0.0845039,0.0413813,1.208124,11.2414695,0.1648453,4.310115,1.23,1.23,274524600.0,1.0,412550000.0,1.0,29.8442377,19.8593562,19.8593562,3.9146241,0.5,8.2272501,1.0,8.2272501,2.8693183,USD,USD,1.0,1.0,0,0,0,0,22.13,18.86,29.46,22.33165,-0.9029785,17.3382821,-24.8811948,0.6169811,0.6179811,1.1305986,1.0,1.121625,1.0,0.28066,0.5,0.7490605,1.0,1.4503577,2.0,3.3900192,4.0,0.8704068,0.5,1.9667959,1.0,1.131625,0.7590605,3.4000192,1.9767959,1.5542104,9730556266.666666,2.0,5080313866.666667,1.0,5080313866.666667,555487000.0,1.0,551082333.3333334,1.0,551082333.3333334,0.1365286,0.43675,263478200.0,367329866.6666667,367329866.6666667,8619582266.666666,2.0,4529231533.333333,1.0,4529231533.333333,0.4390134,None
SO,Southern Company (The),Utilities,United States,787.7234414,0.13725961852677132,21246466666.666668,1.0,3280133333.333333,10686200000.0,1.0,21845000000.0,1.0,3145000000.0,1.0,46121000000.0,1.0,3145000000.0,46121000000.0,21845000000.0,21246466666.666668,1.0,3280133333.333333,21845000000.0,1.0,3145000000.0,1.0,3145000000.0,21845000000.0,5.653,5.653,0.087146204600111,19.380503,17.360563,19.1280105,2.98665,0.0498948276873067,19.1280105,0.00021859012926567865,12.892,12.8424904,9652859518.46106,9727000000.0,8708333333.333334,9727000000.0,0.14406,0.7685317,4.75,0.3143389,2.75,0.4099769,3.8899120510254886e-09,0.6067,0.00184,3.55,3.18,62.17,0.0511501,2.2906523,1058630016,3147000064,2.97271,27700,123488845824,65243369472,113610.1106137,-0.392,0.125,0.3620271,-0.0502198,0.3620271,-0.0502198,-0.2034932,0.2296507,0.081195,3.0994744,3.09,3.09,6465066666.666667,1.0,6753000000.0,1.0,19.1009393,18.2865165,18.2865165,6.5423172,2.0,1.6310331,0.5,1.6310331,1.2781191,USD,USD,1.0,1.0,0,0,0,0,62.17,56.69,67.54,63.08855,-1.4559694,9.6666079,-7.9508439,1.0101382,1.0623923,2.7107823,2.0,0.6792697,0.5,0.5851788,1.0,2.8443021,4.0,0.5694374,1.0,0.572378,1.0,0.7279683,1.0,0.8099205,1.0,0.6892697,2.8543021,0.582378,0.8199205,0.7545951,240415066666.66663,2.0,125190400000.0,1.0,125190400000.0,54321200000.0,2.0,28250200000.0,1.0,28250200000.0,0.1251217,0.2113266,-3436000000.0,-2229333333.333333,-2229333333.333333,88680066666.66667,1.0,138228300000.0,1.5,138228300000.0,0.3016352,None
IQV,"IQVIA Holdings, Inc.",Healthcare,United States,2616.908772,0.1372636159211708,44200000000.0,4.0,319400000.0,2181333333.333333,2.0,38793000000.0,3.0,607000000.0,1.0,8382000000.0,1.5,607000000.0,8382000000.0,38793000000.0,44200000000.0,4.0,319400000.0,38793000000.0,3.0,607000000.0,1.0,607000000.0,38793000000.0,4.537,4.537,0.06994203613492014,126.95239,27.038542,114.463159,3.951498,0.06601353081771787,114.463159,0.0013080564087921184,26.33,26.3298892,2227981248.4618306,2228000000.0,1827733333.3333333,2228000000.0,0.04694,0.9025862,36.9075,1.3999701,27.4725,0.7841654,7.440259291333787e-09,0.91221,0.00719,9.86,2.1,264.45,0.007941,8.580625,191660992,607000000,3.1670503,74000,58662252544,51096821760,8202.7027027,0.0743792,0.364,0.0743792,0.0429706,0.0743792,0.0429706,0.0743792,2.9772553,0.2837427,5.57675,1.55,1.55,3309066666.6666665,2.0,2730000000.0,1.0,17.7277337,21.4880046,21.4880046,1.4055854,0.5,6.2162151,2.0,6.2162151,2.4942339,USD,USD,1.0,1.0,0,0,0,0,264.45,165.52,272.25,233.91585,13.0534763,59.7692122,-2.8650138,1.8538368,40.5909272,0.2297603,0.1666667,0.664499,0.5,0.6322672,3.0,0.6245015,2.0,5.75789,12.0,0.5866631,1.0,1.0957195,1.0,1.0902183,1.0,0.674499,0.6345015,0.5966631,1.1002183,0.8873586,23831400000.0,1.0,24155266666.666668,1.0,24155266666.666668,3114766666.6666665,0.5,5849333333.333333,1.0,5849333333.333333,0.1251291,0.2037725,403866666.6666667,427066666.6666667,427066666.6666667,34670266666.666664,2.0,18175600000.0,1.0,18175600000.0,2.0258723,None
WWE,"World Wrestling Entertainment, ",Communication Services,United States,198.7795374,0.13730417111272303,3812454133.3333335,4.0,106281866.6666667,-327337333.3333333,0.25,2966571000.0,3.0,134842000.0,1.0,-848140000.0,0.25,134842000.0,-848140000.0,2966571000.0,3812454133.3333335,4.0,106281866.6666667,2966571000.0,3.0,134842000.0,1.0,134842000.0,2966571000.0,4.422,4.422,0.06816920515508418,30.249575,23.914799,29.457728,4.1181946,0.06879835600080254,29.457728,0.0003366355623546527,14.987,14.9870371,291791444.6520318,291790000.0,222731266.6666667,291790000.0,0.13636,4.5198211,36.9075,3.4368922,27.4725,2.6986911,2.5605518339899717e-08,1.15923,0.00704,2.23,1.763,53.88,0.0327209,11.397736,45261500,134842000,2.9791766,900,4373100032,4072305408,149824.4444444,-0.333,0.189,0.6340753,0.0405353,0.6340753,0.0405353,-0.0912312,0.2408769,0.1518838,4.1472275,1.9,1.9,234385733.3333333,1.0,172392666.6666667,0.6666667,18.6577057,25.3670885,25.3670885,1.0989299,0.5,2.2824626,1.0,2.2824626,1.5117821,USD,USD,1.0,1.0,0,0,0,0,53.88,40.78,70.72,54.84165,-1.753503,32.12359,-23.8122172,0.8750835,0.8760835,1.4870768,1.0,2.8772514,2.0,0.0,1.0,0.0,1.0,96.0477192,1.0,25.5894261,1.0,1.4596172,1.0,6.0983454,4.0,2.8872514,0.01,25.5994261,6.1083454,4.4977984,2181681733.333333,2.0,799316933.3333333,0.6666667,799316933.3333333,339805933.3333333,1.0,365096466.6666667,1.0,365096466.6666667,0.2686965,0.4693325,171347600.0,219411800.0,219411800.0,1502069866.6666667,2.0,555919288.8888888,0.6666667,555919288.8888888,2.8557221,None
IART,Integra LifeSciences Holdings C,Healthcare,United States,2069.2621966,0.1379479080731084,1411886000.0,1.0,97219000.0,911246400.0,2.0,1525571000.0,1.0,216435000.0,1.0,3555438000.0,1.5,216435000.0,3555438000.0,1525571000.0,1411886000.0,1.0,97219000.0,1525571000.0,1.0,216435000.0,1.0,216435000.0,1525571000.0,4.844,4.844,0.07467472405500401,34.089314,20.22024,32.3556798,3.765331,0.06290343409193386,32.3556798,0.0003697526321391818,18.65,18.6342283,396900707.5603217,397572000.0,325433000.0,397572000.0,0.14187,0.39091,4.75,0.3198058,2.75,0.2851953,2.705968639613182e-09,0.90744,0.13802,3.36,1.993,68.59,0.0290567,3.7542136,84549296,216435008,2.5598677,3700,7389678592,5744279552,58495.9481081,0.337,0.045,0.8941296,-0.0119352,0.8941296,-0.0119352,0.4762824,7.1513217,0.0307662,2.0040296,1.42,1.42,204686533.3333333,1.0,323412000.0,1.0,36.1024171,22.8491169,22.8491169,2.8363777,2.0,2.6952987,2.0,2.6952987,1.6427365,USD,USD,1.0,1.0,0,0,0,0,68.59,53.06,77.4,69.9265,-1.9112926,29.2687524,-11.3824289,1.2760887,4.3180261,1.7193739,1.0,1.742844,1.0,4.452805,1.0,0.8661488,1.0,0.8830537,2.0,0.6094312,1.0,2.8868673,1.0,3.173958,1.0,1.752844,0.8761488,0.6194312,3.183958,2.468401,3437405266.6666665,1.0,3743007466.6666665,1.0,3743007466.6666665,2866637066.6666665,2.0,2392694900.0,1.5,2392694900.0,0.1578238,0.1904566,686349533.3333334,740777133.3333334,740777133.3333334,2004086733.3333333,1.0,2147877533.333333,1.0,2147877533.333333,1.982291,None
OMF,"OneMain Holdings, Inc.",Financial Services,United States,114.9779317,0.1380582637989483,2539066666.6666665,1.0,689133333.3333334,1994666666.6666667,1.0,3419000000.0,1.0,1372000000.0,1.0,6478000000.0,1.0,1372000000.0,6478000000.0,3419000000.0,2539066666.6666665,1.0,689133333.3333334,3419000000.0,1.0,1372000000.0,1.0,1372000000.0,3419000000.0,6.8,6.8,0.10482826663377938,6.115692,6.1877303,6.1246968,1.9835258,0.033136684246338595,8.1662624,9.332200824719599e-05,0.0,100000.0,0.0,261000000.0,273466666.6666667,261000000.0,0.40129,1.3421108,4.75,1.1275337,2.75,0.9579782,9.089416854461082e-09,0.87123,0.03399,8.15,8.246,51.02,0.1616229,2.0500832,134476992,1372000000,10.2024888,8300,23248480256,6781674496,165301.2048193,2.933,0.618,0.383333,0.0459428,0.383333,0.0459428,2.2955832,15.4011823,0.4749857,7.1419206,1.11,1.11,2186066666.6666665,1.0,2138000000.0,1.0,10.634845,10.8739384,10.8739384,2.494193,0.5,2.7136482,0.5,2.7136482,1.6483155,USD,USD,1.0,1.0,0,0,0,0,51.02,37.78,63.19,56.0119,-8.9122133,35.0449974,-19.2593765,1.0421094,1.2807958,0.6017578,0.5,2.3688406,2.0,293.0416667,3.0,73.2604167,1.0,3.4372638,6.0,0.7387179,1.0,390.3381538,2.0,303.9830508,1.0,2.3788406,73.2704167,0.7487179,303.9930508,153.1859457,22043266666.666668,1.0,22063666666.666668,1.0,22063666666.666668,3714933333.3333335,1.0,3435533333.333333,1.0,3435533333.333333,0.1621837,0.4993558,16888857142.857143,17876000000.0,17876000000.0,36656666666.66666,2.0,18628133333.33333,1.0,18628133333.33333,0.4391704,None
ALLE,Allegion plc,Industrials,Ireland,368.3481838,0.13831064206382232,2736453333.333333,1.0,350980000.0,1876906666.6666667,2.0,2885500000.0,1.0,927000000.0,2.0,3924800000.0,1.0,927000000.0,3924800000.0,2885500000.0,2736453333.333333,1.0,350980000.0,2885500000.0,1.0,927000000.0,2.0,927000000.0,2885500000.0,4.391,4.391,0.06769131158660666,29.518703,23.713531,28.7930565,4.207501,0.07029030431726872,28.7930565,0.00032903986236775586,18.722,18.879462,665596038.0301249,654400000.0,633633333.3333334,654400000.0,0.16063,0.5810888,4.75,3.5877771,20.109375,1.4441653,1.3702420805032771e-08,0.88598,0.00852,5.69,4.571,136.47,0.0334945,16.69719,89978096,463500000,5.1512537,11500,12670901248,12140743680,40304.3478261,-0.023,-0.016,-0.0617153,0.0051325,-0.0617153,0.0051325,-0.0326788,0.2467321,-0.0107169,0.2489283,2.72,2.72,951733333.3333334,2.0,557300000.0,1.0,13.3134995,22.7362305,22.7362305,1.5057988,0.5,2.7470249,1.0,2.7470249,1.6584151,USD,USD,1.0,1.0,0,0,0,0,136.47,106.52,148.7,132.7589,2.7953681,28.1167856,-8.2246133,1.4201043,8.2020324,4.030506,3.0,1.3669055,1.0,3.0627077,2.0,1.3346457,1.0,5.2976584,6.0,4.8981235,4.0,2.0858093,1.0,0.8857001,0.5,1.3769055,1.3446457,4.9081235,0.8957001,1.1363028,5944853333.333333,2.0,3075946666.6666665,1.0,3075946666.6666665,1515786666.6666667,2.0,822293333.3333334,1.0,822293333.3333334,0.4013706,1.2273349,557380000.0,486446666.6666667,486446666.6666667,4422733333.333333,2.0,2250280000.0,1.0,2250280000.0,2.6201942,None
ERIE,Erie Indemnity Company,Financial Services,United States,175.0362676,0.13854283807317527,9775280533.333334,4.0,292477533.3333333,4701721466.666667,2.0,7821894000.0,3.0,611206000.0,2.0,14631411000.0,1.5,611206000.0,14631411000.0,7821894000.0,9775280533.333334,4.0,292477533.3333333,7821894000.0,3.0,611206000.0,2.0,611206000.0,7821894000.0,4.261,4.261,0.06568724178331381,36.948627,35.60726,36.7809561,4.3275127,0.0722952138620633,49.0412748,0.000560431446745895,32.303,41.1456814,222268189.5180014,100580000.0,370175266.6666667,100580000.0,0.11721,4.3625568,36.9075,11.0162749,89.285625,5.1663472,4.90189477335474e-08,0.37085,0.45543,6.06,5.84,219.5,0.0266059,8.767981,46189100,305603008,6.6163447,5849,11110822912,11283115008,52248.7618396,0.011,0.053,0.0520853,0.0833598,0.0520853,0.0833598,0.0212713,1.7084694,0.0605899,2.7115024,3.94,3.94,328210933.3333333,1.0,372155000.0,1.0,33.8526898,29.8553638,29.8553638,1.5958207,2.0,1.4815832,2.0,1.4815832,1.218203,USD,USD,1.0,1.0,0,0,0,0,-0.0928277,168.87,266.77,204.28375,7.4485856,29.9816427,-17.7193837,1.0343207,1.2244227,4.512556,2.0,2.3501914,1.0,0.0,1.0,0.0,1.0,0.3834083,1.0,1.0766541,2.0,0.7082212,0.5,2.5993738,2.0,2.3601914,0.01,1.0866541,2.6093738,2.4847826,4029926533.3333335,2.0,2190823866.6666665,1.0,2190823866.6666665,2245611200.0,2.0,1887957000.0,1.5,1887957000.0,0.3789845,0.4237394,239170000.0,181367800.0,181367800.0,892157666.6666666,1.0,932185866.6666666,1.0,932185866.6666666,4.540561,None
RSG,"Republic Services, Inc.",Industrials,United States,653.2213219,0.14034850554075015,10169980000.0,1.0,1025533333.3333334,10791613333.333334,2.0,31663500000.0,3.0,1122400000.0,1.0,35132700000.0,1.5,1122400000.0,35132700000.0,31663500000.0,10169980000.0,1.0,1025533333.3333334,31663500000.0,3.0,1122400000.0,1.0,1122400000.0,31663500000.0,4.571,4.571,0.07046617746808904,43.220127,32.56872,41.8887011,4.1544266,0.0694036460069186,41.8887011,0.0004786936199256256,15.223,15.2230581,3169424184.194968,3169400000.0,2898020000.0,3169400000.0,0.10634,0.4640571,4.75,3.0798589,27.4725,1.217752,1.1554183125830724e-08,0.944,0.00164,4.22,3.18,137.45,0.0231357,5.078708,319032992,1122400000,3.5181314,35000,48248512512,43847897088,32068.5714286,0.468,0.146,-0.073445,-0.0007421,-0.073445,-0.0007421,0.3326388,6.0174844,0.1093145,3.5562738,3.22,3.22,4743666666.666667,2.0,2620900000.0,1.0,10.1711431,18.409139,18.409139,0.879277,0.5,3.4468884,2.0,3.4468884,1.8575798,USD,USD,1.0,1.0,0,0,0,0,137.45,88.62,145.98,112.98795,21.6501406,55.1004288,-5.8432662,1.7025802,24.3582152,1.5691293,1.0,1.5806779,1.0,0.0187199,0.5,0.0044134,0.125,0.0748425,0.5,0.145422,1.0,0.6084912,1.0,0.6631993,1.0,1.5906779,0.0144134,0.155422,0.6731993,1.1319386,45678426666.66666,2.0,23624353333.33333,1.0,23624353333.33333,8277133333.333333,1.0,13009590000.0,1.5,13009590000.0,0.1475103,0.1862748,-1028160000.0,-762060000.0,-762060000.0,29116546666.666668,2.0,14946213333.333334,1.0,14946213333.333334,2.363584,None
IRM,Iron Mountain Incorporated (Del,Real Estate,United States,551.5575449,0.1406023230968242,4168373066.6666665,1.0,312602066.6666667,0.0,1.0,13174791000.0,3.0,635981000.0,1.0,0.0,1.0,635981000.0,0.0,13174791000.0,4168373066.6666665,1.0,312602066.6666667,13174791000.0,3.0,635981000.0,1.0,635981000.0,13174791000.0,5.714,5.714,0.08808657581550226,39.873844,33.153847,39.0338444,3.1168349,0.052069690209861824,39.0338444,0.00044606903018651036,16.822,16.8219475,1491790682.2018783,1491800000.0,1382866200.0,1491800000.0,0.14482,0.3728061,4.75,3.2605403,27.4725,1.2603888,1.1958726411408922e-08,0.81379,0.01017,1.43,1.189,47.16,0.025212,12.023839,288712992,635980992,2.2028139,24000,25094746112,13687882752,26499.208,0.763,0.09,0.2454579,0.0011543,0.2454579,0.0011543,0.6336145,8.2099903,0.0677886,2.8536237,5.14,5.14,1914658933.3333333,2.0,823776000.0,1.0,13.1066404,30.4630702,30.4630702,4.6374938,0.5,12.8268095,1.0,12.8268095,3.5824535,USD,USD,1.0,1.0,0,0,0,0,47.16,25.67,49.58,42.35635,11.3410386,83.7164005,-4.8810004,1.7975742,33.7381302,0.3756861,0.3333333,1.0832591,1.0,0.213332,0.5,1.4349747,2.0,3.568604,6.0,1.3283494,2.0,0.3571274,0.5,0.7063838,1.0,1.0932591,1.4449747,1.3383494,0.7163838,0.9048214,27086431733.33333,2.0,14211372600.0,1.0,14211372600.0,698974200.0,0.5,1029211133.3333334,1.0,1029211133.3333334,0.1447516,0.7179305,-573674933.3333334,-541348533.3333334,-541348533.3333334,24158944000.0,2.0,13119302866.666666,1.0,13119302866.666666,0.9268792,None
POOL,Pool Corporation,Consumer Cyclical,United States,56.7024846,0.14113895518932149,14153449066.666666,4.0,309383933.3333333,2973200.0,0.25,5099287000.0,1.0,602188000.0,1.0,1604472000.0,1.5,602188000.0,1604472000.0,5099287000.0,14153449066.666666,4.0,309383933.3333333,5099287000.0,1.0,602188000.0,1.0,602188000.0,5099287000.0,4.191,4.191,0.06460812727384843,54.2888,44.04344,53.00813,4.5448017,0.0759252331858365,53.00813,0.0006057636777662737,26.486,26.4860504,806950068.1492109,806947000.0,431451866.6666667,806947000.0,0.11809,52.9522856,588.2132813,0.3454392,2.75,17.8062716,1.689481297133397e-07,0.94955,0.03104,13.12,10.644,573.0,0.0185759,35.20685,40106000,602188032,15.0149113,4500,21372960768,23175251968,133819.5626667,0.551,0.239,0.294704,0.161596,0.294704,0.161596,0.486926,7.2280084,0.219649,4.9366726,2.09,2.09,319225000.0,1.0,551598000.0,1.5,66.9526534,38.74735,38.74735,2.4841483,1.0,3.051605,2.0,3.051605,1.7478844,USD,USD,1.0,1.0,0,0,0,0,573.0,305.47,582.27,436.43686,31.2904689,87.5797951,-1.5920449,1.9330202,52.1697069,1.458172,1.0,3.3543217,2.0,0.0127202,0.3333333,0.0211802,1.0,0.9814197,3.0,1.6509167,4.0,4.9278676,2.0,4.3821236,2.0,3.3643217,0.0311802,1.6609167,4.3921236,3.8782227,3124430400.0,2.0,3313706000.0,1.5,3313706000.0,990240800.0,2.0,1333601400.0,1.5,1333601400.0,0.2817264,0.5515502,608017466.6666666,843958000.0,843958000.0,2134189600.0,2.0,1320069733.3333333,1.0,1320069733.3333333,3.7228487,None
CFR,"Cullen/Frost Bankers, Inc.",Financial Services,United States,116.4998627,0.14255439476029036,1245387333.3333333,1.0,379839266.6666667,5299065733.333333,2.0,3927018000.0,3.0,417409000.0,1.0,16703151000.0,1.5,417409000.0,16703151000.0,3927018000.0,1245387333.3333333,1.0,379839266.6666667,3927018000.0,3.0,417409000.0,1.0,417409000.0,3927018000.0,-3.773,2.1701098,0.03345424246161436,21.827799,25.161352,22.2444931,6.5103297,0.10876124707249095,29.6593242,0.00033893935340586893,0.0,100000.0,0.0,66941000.0,58632000.0,66941000.0,0.31887,1.3804775,4.75,9.0881579,27.4725,3.5968351,3.412722082888443e-08,0.86914,0.10812,5.33,6.144,133.9,0.045885,2.066792,63545300,409480992,6.4439226,4685,8522060288,8522060288,87402.5596585,0.269,0.195,-0.1163515,-0.0323154,-0.1163515,-0.0323154,0.1726621,4.4052633,0.1381712,3.9671381,1.75,1.75,559543933.3333334,1.0,665873000.0,1.0,15.2303685,12.7983268,12.7983268,8.8283497,1.0,9.7240854,1.0,9.7240854,3.1193466,USD,USD,1.0,1.0,0,0,0,0,133.9,83.66,139.7,115.8094,15.6210118,60.0525938,-4.1517538,1.793005,33.2268368,1.1179919,1.0,0.5531562,0.5,0.0,1.0,0.0,1.0,147.4735099,2.0,45.9741632,1.0,0.110582,0.5,0.6743204,2.0,0.5631562,0.01,45.9841632,0.6843204,0.6237383,76209874666.66667,2.0,67465240600.0,1.5,67465240600.0,7713530533.333333,2.0,4179795866.6666665,1.0,4179795866.6666665,0.106187,0.1998635,-25719620133.33333,-26198843466.666668,-26198843466.666668,68206341733.333336,2.0,60991914000.0,1.5,60991914000.0,0.0056649,None
WEC,"WEC Energy Group, Inc.",Utilities,United States,935.657464,0.14295302767601956,7402233333.333333,1.0,1163833333.3333333,12080106666.666666,2.0,7952000000.0,1.0,1291900000.0,1.0,38900850000.0,1.5,1291900000.0,38900850000.0,7952000000.0,7402233333.333333,1.0,1163833333.3333333,7952000000.0,1.0,1291900000.0,1.0,1291900000.0,7952000000.0,5.382,5.382,0.08296848985632362,22.70849,21.009323,22.4960941,3.5752208,0.0597274624613111,22.4960941,0.000257079747906447,15.086,15.0895453,2835432678.5098767,2834100000.0,2608360000.0,2834100000.0,0.16246,0.7670001,4.75,0.4554395,2.75,0.4626332,4.389521604472069e-09,0.73779,0.0016,4.29,3.969,90.8,0.0437115,2.6404757,315435008,1291900032,4.095614,7200,42795442176,28430155776,179430.56,0.142,0.082,0.0362178,-0.026614,0.0362178,-0.026614,0.1155544,3.6493301,0.0548465,2.591933,3.68,3.68,2261306666.6666665,1.0,2042600000.0,1.0,18.9250944,20.9514551,20.9514551,4.9438056,2.0,2.4719218,1.0,2.4719218,1.5732347,USD,USD,1.0,1.0,0,0,0,0,90.8,80.55,99.86,91.83855,-1.1308432,12.7250155,-9.0727018,1.0616261,1.4316258,0.4701912,0.3333333,1.4118504,1.0,0.1244328,1.0,0.4320329,1.0,0.4210315,1.0,0.2075006,0.5,0.5713183,1.0,0.6366972,1.0,1.4218504,0.4420329,0.2175006,0.6466972,1.0342738,71276546666.66667,2.0,56223980000.0,1.5,56223980000.0,20433386666.666668,2.0,16110570000.0,1.5,16110570000.0,0.1229777,0.1801896,-1646746666.6666667,-1296466666.6666667,-1296466666.6666667,50543800000.0,2.0,39824210000.0,1.5,39824210000.0,0.4192919,None
QRVO,"Qorvo, Inc.",Technology,United States,160.9036161,0.14302384600380608,14462188266.666666,4.0,495476666.6666667,22790785.7142857,0.5,4338207000.0,1.0,922315000.0,1.0,1598235000.0,1.5,922315000.0,1598235000.0,4338207000.0,14462188266.666666,4.0,495476666.6666667,4338207000.0,1.0,922315000.0,1.0,922315000.0,4338207000.0,4.875,4.875,0.07515261762348154,24.73734,12.659108,23.227561,4.057402,0.06778275782168434,7.7425203,8.84795893027736e-05,13.483,13.4849496,1568020465.6604614,1567567000.0,1182961533.3333333,1567567000.0,0.2126,1.9672501,12.3834375,0.6725072,2.75,0.9517858,9.030662589562815e-09,0.87411,0.00475,12.35,6.32,157.94,0.0400152,3.8011181,112587000,922315008,8.1920205,8400,21147734016,17601851392,109799.4057143,1.947,0.41,1.2571347,0.1562958,1.2571347,0.1562958,1.7745337,13.5711624,0.346574,6.1370532,1.0,1.0,1111377066.6666667,1.0,1429142000.0,1.0,19.028406,14.7975037,14.7975037,0.5062236,1.0,1.1542652,2.0,1.1542652,1.0753674,USD,USD,1.0,1.0,0,0,0,0,157.94,145.41,201.68,179.3823,-11.953409,8.617014,-21.6878223,0.4453528,0.4463528,3.0568509,1.0,2.743868,1.0,0.5238197,1.0,0.4674045,1.0,5.6916615,6.0,2.0014419,2.0,3.5741759,1.0,3.4136903,1.0,2.753868,0.4774045,2.0114419,3.4236903,3.0887792,6800803666.666667,1.0,7264528666.666667,1.0,7264528666.666667,4513398800.0,1.0,6911942000.0,1.5,6911942000.0,0.2269614,0.2334379,1528317333.3333333,1704955666.6666667,1704955666.6666667,2287404866.6666665,1.0,2656567333.333333,1.0,2656567333.333333,2.4237542,None
